水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,30.8,8.12,6.87,401.7,5.1,1.09,0.033,0.018,0.87
Ⅱ类,25.3,7.85,6.79,457.0,14.7,1.79,0.019,0.046,1.85
Ⅰ类,28.7,8.34,17.42,333.3,25.0,1.83,0.006,0.015,2.09
Ⅲ类,34.1,7.98,10.54,486.7,45.5,5.06,0.059,0.143,2.73
Ⅱ类,31.5,8.32,7.33,307.7,3.4,2.29,0.009,0.008,1.1
Ⅲ类,34.2,7.84,5.38,520.0,15.1,3.48,0.063,0.14,1.09
Ⅱ类,30.5,8.19,8.88,329.0,19.0,2.55,0.003,0.064,0.68
Ⅱ类,18.6,7.77,7.17,344.5,1.1,1.23,0.02,0.005,1.32
Ⅲ类,32.9,8.42,17.2,516.5,37.2,3.06,0.07,0.117,0.95
Ⅱ类,29.2,8.2,10.74,336.4,5.0,2.75,0.037,0.065,1.41
Ⅱ类,31.6,7.98,7.21,371.8,26.8,2.16,0.019,0.046,2.61
Ⅲ类,32.3,8.68,7.21,190.0,12.5,5.93,0.092,0.005,0.9
Ⅱ类,31.4,8.6,10.4,349.1,6.5,2.96,0.004,0.027,1.16
Ⅱ类,33.1,8.21,8.95,337.7,7.7,2.51,0.021,0.044,1.14
Ⅲ类,32.7,7.69,7.75,460.2,13.5,3.92,0.085,0.145,2.98
Ⅳ类,34.5,7.26,4.04,1681.1,26.9,5.39,0.379,0.24,2.14
Ⅱ类,32.2,7.92,7.48,440.4,17.3,2.75,0.014,0.056,0.79
劣Ⅵ类,31.0,6.89,0.53,363.9,24.4,3.74,0.455,0.139,2.39
Ⅲ类,31.1,7.96,5.47,369.4,55.1,2.26,0.034,0.062,2.29
Ⅳ类,33.9,6.82,13.15,309.5,72.3,6.13,0.023,0.114,1.45
Ⅲ类,34.7,8.15,8.96,186.8,13.4,3.1,0.016,0.104,1.32
Ⅲ类,33.0,7.57,6.44,405.3,19.9,5.33,0.089,0.075,2.22
Ⅴ类,33.4,7.16,2.68,483.1,21.1,2.75,0.367,0.168,2.32
Ⅳ类,28.6,7.86,6.89,302.8,50.7,1.93,0.002,0.061,1.56
Ⅲ类,32.1,8.6,13.03,274.9,37.4,3.1,0.022,0.039,1.42
Ⅴ类,32.6,7.4,2.57,379.3,56.0,3.63,0.205,0.096,2.38
Ⅲ类,33.9,8.2,21.42,476.7,26.1,5.51,0.027,0.055,1.6
Ⅴ类,32.1,7.09,2.52,378.5,17.9,5.12,0.696,0.152,2.17
劣Ⅵ类,31.9,7.02,0.2,324.8,22.6,4.47,0.376,0.038,1.47
Ⅲ类,27.7,7.92,8.19,351.8,27.4,1.67,0.003,0.101,1.97
Ⅱ类,27.2,7.76,7.75,348.2,30.6,1.28,0.002,0.057,1.95
Ⅲ类,30.0,7.34,7.22,626.2,19.4,4.07,0.112,0.062,0.94
Ⅳ类,33.4,7.4,3.69,463.9,29.7,2.9,0.123,0.108,3.39
Ⅳ类,29.5,7.4,4.1,406.7,26.7,2.52,0.09,0.076,2.02
Ⅲ类,24.4,8.14,8.41,311.8,47.8,2.14,0.069,0.197,4.14
Ⅱ类,30.2,8.83,8.65,118.7,5.4,3.85,0.023,0.053,0.86
Ⅱ类,31.3,8.57,10.39,145.7,10.6,3.65,0.121,0.04,0.69
Ⅱ类,29.1,7.63,6.48,296.9,31.7,2.22,0.015,0.057,1.59
Ⅳ类,30.8,7.38,4.38,174.0,74.9,3.21,0.33,0.188,2.11
Ⅲ类,31.6,7.38,5.11,352.8,23.1,2.3,0.062,0.073,1.98
Ⅱ类,28.9,7.8,7.59,177.7,9.8,2.16,0.131,0.085,1.3
Ⅲ类,33.0,8.43,9.32,352.2,10.9,5.8,0.041,0.062,1.54
劣Ⅵ类,33.0,9.14,12.95,325.4,9.1,9.44,0.036,0.17,1.59
Ⅱ类,31.0,8.92,22.78,152.3,8.1,1.6,0.008,0.021,1.24
Ⅱ类,30.8,8.75,10.46,306.8,11.1,1.86,0.047,0.081,3.56
Ⅱ类,25.2,7.46,8.32,232.8,3.2,1.07,0.043,0.032,1.28
Ⅰ类,23.2,8.19,10.71,211.4,16.8,1.08,0.016,0.016,1.32
Ⅱ类,26.7,7.71,7.34,361.8,15.2,2.11,0.001,0.033,1.82
Ⅱ类,20.3,7.73,9.02,214.2,16.6,1.3,0.015,0.037,1.12
Ⅱ类,34.8,7.86,10.65,375.9,20.8,1.23,0.073,0.039,1.32
Ⅴ类,32.0,7.36,2.16,408.7,42.7,3.74,0.263,0.146,1.92
Ⅱ类,30.4,8.02,7.51,350.2,29.3,2.34,0.057,0.058,1.45
Ⅴ类,31.2,7.14,2.23,449.6,29.1,4.38,0.285,0.173,2.46
Ⅱ类,26.9,8.03,8.51,339.2,17.7,1.38,0.042,0.059,1.14
Ⅲ类,30.1,7.3,5.58,220.0,46.2,1.83,0.073,0.062,1.46
Ⅳ类,28.8,6.48,4.89,131.1,30.7,3.69,0.52,0.127,1.96
Ⅴ类,27.4,6.69,2.79,138.8,27.8,2.79,0.361,0.181,2.44
Ⅳ类,29.0,6.83,4.36,177.6,14.9,3.6,0.216,0.082,1.37
Ⅳ类,30.6,7.56,4.81,254.3,35.2,2.02,0.229,0.102,2.02
Ⅲ类,27.7,7.58,5.71,317.3,20.7,2.05,0.036,0.028,1.93
Ⅱ类,30.9,8.05,7.42,272.8,7.2,1.49,0.032,0.051,1.2
Ⅲ类,30.5,7.57,5.28,269.4,4.8,1.29,0.023,0.063,1.57
Ⅲ类,28.8,7.13,5.88,256.5,4.0,1.74,0.097,0.07,1.62
Ⅳ类,29.4,6.67,4.74,124.2,16.9,3.07,0.272,0.077,1.18
Ⅲ类,30.8,7.25,5.25,134.3,13.2,2.77,0.113,0.054,1.48
Ⅱ类,30.5,8.17,7.59,185.7,16.8,1.48,0.077,0.059,1.24
Ⅴ类,31.1,7.4,2.88,265.7,24.7,4.25,0.144,0.161,2.25
Ⅲ类,28.9,7.77,6.01,353.1,8.3,2.66,0.518,0.116,1.99
Ⅱ类,27.8,8.44,10.15,353.2,8.9,0.79,0.018,0.064,1.83
Ⅳ类,31.3,7.66,5.7,219.0,36.0,0.94,0.001,0.056,1.04
Ⅲ类,24.7,7.23,5.11,258.0,26.0,1.66,0.092,0.169,1.11
Ⅲ类,28.3,7.69,5.66,278.2,32.8,1.17,0.002,0.039,1.6
Ⅱ类,30.6,7.75,7.18,385.4,27.3,1.03,0.101,0.068,1.88
Ⅲ类,35.5,7.55,6.31,350.2,12.7,2.3,0.032,0.11,1.58
Ⅳ类,29.5,6.67,4.67,103.2,21.9,1.61,0.318,0.168,1.58
Ⅱ类,31.0,7.12,9.58,114.0,13.9,3.89,0.074,0.082,1.25
Ⅱ类,30.2,7.57,6.32,177.5,25.2,1.29,0.086,0.024,1.02
Ⅱ类,29.6,8.09,6.88,215.2,18.5,0.4,0.004,0.047,1.06
Ⅱ类,30.7,8.04,7.34,268.7,14.5,1.78,0.078,0.034,1.23
Ⅱ类,28.2,7.87,8.55,178.4,7.4,1.79,0.071,0.036,1.2
Ⅲ类,27.6,7.99,9.98,204.5,39.2,1.16,0.058,0.116,0.63
Ⅱ类,28.5,8.29,12.34,359.4,89.8,2.22,0.01,0.054,1.65
Ⅱ类,27.6,7.23,7.18,146.2,55.8,1.51,0.026,0.065,3.6
Ⅱ类,28.4,7.57,7.59,207.9,25.4,1.44,0.011,0.032,1.64
Ⅳ类,30.7,7.04,4.6,158.7,26.9,3.34,0.11,0.104,1.36
Ⅲ类,29.6,7.34,5.96,164.4,22.1,1.42,0.02,0.047,0.77
Ⅱ类,30.6,8.28,9.21,178.9,2.3,1.09,0.01,0.034,1.17
Ⅱ类,26.8,7.95,7.73,210.4,29.8,1.18,0.102,0.033,1.74
Ⅱ类,24.6,7.0,8.21,71.8,21.8,1.86,0.0002,0.057,0.5
Ⅱ类,22.9,7.57,8.81,231.0,3.5,0.57,0.014,0.031,1.33
Ⅱ类,30.5,7.71,7.7,200.8,7.0,1.79,0.01,0.085,1.6
Ⅳ类,31.7,7.44,4.29,383.6,4.6,1.82,0.295,0.048,2.03
Ⅱ类,30.1,7.92,7.92,324.8,4.0,1.06,0.279,0.016,2.28
Ⅱ类,29.1,7.5,6.89,154.1,10.8,1.06,0.0004,0.036,0.95
Ⅱ类,28.7,7.64,6.18,331.7,117.2,3.43,0.001,0.068,2.43
Ⅲ类,27.7,7.62,7.02,231.0,332.6,5.0,0.006,0.081,1.98
Ⅱ类,27.7,6.97,6.14,92.1,42.5,1.44,0.067,0.049,1.24
Ⅲ类,28.8,7.28,5.22,186.7,62.8,2.73,0.001,0.051,3.19
Ⅱ类,27.2,6.4,7.33,67.1,34.2,0.99,0.054,0.055,1.33
Ⅲ类,29.1,6.85,5.9,79.8,21.3,1.04,0.103,0.06,1.31
Ⅳ类,29.2,7.09,3.6,234.0,46.2,2.89,0.56,0.14,3.48
Ⅴ类,28.8,6.83,2.37,233.7,64.4,3.2,0.259,0.082,2.77
Ⅳ类,30.4,6.79,4.52,130.5,43.2,1.7,0.138,0.09,2.06
Ⅱ类,28.8,7.95,7.22,216.6,16.0,1.18,0.015,0.046,1.18
Ⅱ类,29.9,7.22,7.57,93.3,14.2,1.74,0.008,0.031,0.97
Ⅱ类,28.4,7.45,6.83,155.6,10.2,1.72,0.033,0.06,1.04
劣Ⅵ类,27.5,6.67,0.29,313.0,44.6,4.56,0.938,0.214,3.12
Ⅳ类,29.0,7.27,3.62,579.9,25.6,3.69,1.102,0.208,5.25
Ⅳ类,29.6,7.07,4.32,535.1,34.9,3.78,1.285,0.146,3.01
Ⅱ类,29.0,7.21,6.6,109.2,26.3,1.01,0.024,0.027,1.55
劣Ⅵ类,30.1,7.98,8.25,584.9,29.6,5.94,2.014,0.203,4.61
Ⅱ类,29.3,7.15,6.63,98.8,10.8,1.36,0.019,0.037,1.29
Ⅱ类,30.5,6.98,6.95,102.8,17.3,2.07,0.017,0.044,1.48
Ⅲ类,33.4,6.79,5.99,119.8,32.7,1.38,0.001,0.056,1.38
Ⅱ类,28.7,7.59,6.25,183.8,71.0,2.07,0.002,0.054,2.71
Ⅲ类,28.6,7.53,5.38,186.2,28.1,1.36,0.002,0.059,2.47
Ⅱ类,27.5,6.81,6.03,209.1,148.2,1.98,0.145,0.055,2.14
Ⅳ类,28.5,7.07,4.46,197.8,44.3,3.15,0.075,0.148,1.85
Ⅳ类,29.5,6.68,3.67,141.5,26.5,3.8,0.142,0.16,2.0
Ⅲ类,29.9,7.92,7.61,121.4,14.5,4.95,0.033,0.024,1.08
Ⅴ类,31.7,6.66,2.91,181.2,18.9,3.63,0.02,0.09,1.62
Ⅲ类,30.4,8.6,10.1,129.6,32.1,4.29,0.005,0.028,0.89
Ⅳ类,29.8,7.02,5.55,136.5,30.6,6.69,0.099,0.221,2.44
Ⅳ类,32.2,6.68,3.88,192.1,22.3,5.66,0.529,0.069,3.23
Ⅳ类,30.2,6.91,4.78,182.8,15.1,5.51,0.039,0.137,2.42
Ⅳ类,30.8,6.6,4.43,129.1,33.2,3.87,0.065,0.159,2.24
Ⅲ类,30.2,6.92,6.38,123.0,17.7,3.82,0.074,0.186,2.28
Ⅳ类,30.4,6.34,4.42,227.4,79.9,5.39,0.364,0.262,2.51
Ⅲ类,29.0,6.76,6.22,108.2,58.6,3.64,0.148,0.174,2.32
Ⅲ类,27.5,7.16,6.78,95.6,193.4,3.41,0.194,0.184,2.32
Ⅱ类,28.1,7.23,6.4,111.9,54.9,2.82,0.04,0.09,2.1
Ⅱ类,27.6,7.47,6.93,251.8,142.5,3.26,0.01,0.08,4.65
Ⅲ类,27.8,7.21,5.53,206.2,120.0,3.28,0.004,0.03,4.09
劣Ⅵ类,28.6,6.85,1.82,290.7,19.6,2.46,0.403,0.098,3.94
Ⅱ类,28.3,7.0,6.97,98.7,26.3,1.53,0.059,0.059,2.05
Ⅳ类,28.5,6.87,3.9,131.3,20.8,2.24,0.132,0.101,2.26
Ⅲ类,28.5,6.76,5.95,108.8,15.9,1.92,0.011,0.075,1.83
Ⅳ类,28.4,6.84,3.08,203.5,37.1,2.63,0.281,0.1,2.32
Ⅳ类,27.9,6.64,4.83,71.1,24.8,3.26,0.104,0.108,1.89
Ⅴ类,29.5,7.22,3.52,643.3,17.9,5.16,1.8,0.269,6.63
Ⅳ类,28.4,7.16,6.43,157.3,167.4,5.97,0.132,0.288,1.8
Ⅱ类,30.3,7.99,7.95,281.3,5.8,1.63,0.029,0.049,1.64
Ⅲ类,30.7,7.05,5.25,143.7,18.5,1.79,0.032,0.055,1.83
Ⅳ类,30.6,6.86,4.8,134.6,9.7,2.45,0.279,0.062,1.99
Ⅳ类,29.3,6.8,4.77,90.7,117.6,2.63,0.101,0.106,3.18
Ⅳ类,29.1,7.13,4.83,119.1,16.1,1.73,0.126,0.051,1.77
Ⅱ类,30.1,6.62,6.32,66.2,28.3,3.99,0.135,0.072,0.89
Ⅱ类,28.0,6.58,6.43,48.6,45.3,2.16,0.064,0.058,1.73
Ⅳ类,30.8,6.63,4.64,190.4,47.6,6.73,0.19,0.132,1.8
Ⅱ类,29.1,7.04,6.51,123.4,12.1,2.13,0.057,0.04,1.45
Ⅲ类,29.4,6.69,5.12,97.0,25.7,2.25,0.042,0.054,1.42
Ⅲ类,29.2,6.98,6.68,105.2,37.4,2.22,0.115,0.106,1.23
Ⅲ类,29.3,6.57,5.19,94.6,45.2,3.46,0.155,0.177,2.24
Ⅲ类,29.1,6.81,6.16,127.3,60.4,2.81,0.135,0.146,1.71
Ⅳ类,30.7,6.73,3.1,308.1,20.0,4.23,0.424,0.178,2.1
Ⅲ类,28.8,7.32,5.02,172.3,9.0,1.28,0.002,0.04,1.28
Ⅱ类,28.3,7.6,7.78,172.8,30.2,1.36,0.0002,0.048,1.77
Ⅱ类,27.2,7.91,7.7,205.9,22.3,0.73,0.001,0.052,1.42
劣Ⅵ类,29.7,6.98,1.41,351.7,11.1,3.44,1.616,0.182,4.69
Ⅴ类,29.7,6.53,2.48,253.0,46.6,3.23,0.133,0.098,3.0
Ⅳ类,29.1,7.19,4.02,361.8,22.9,2.85,0.873,0.199,5.17
Ⅳ类,29.7,6.76,3.55,144.5,17.5,1.73,0.118,0.079,1.73
Ⅱ类,28.3,7.58,6.35,226.3,83.6,2.49,0.299,0.088,2.82
Ⅲ类,30.2,7.21,7.61,112.2,67.1,3.86,0.202,0.159,2.3
Ⅳ类,30.6,7.06,3.58,320.7,25.1,3.72,0.095,0.093,2.82
Ⅳ类,29.5,6.74,3.18,132.0,33.0,2.9,0.664,0.138,2.9
Ⅱ类,27.7,7.71,6.88,241.0,83.0,2.23,0.066,0.058,2.96
Ⅱ类,27.6,7.47,6.77,225.4,82.7,2.54,0.004,0.074,3.58
Ⅱ类,28.5,7.83,7.17,293.2,12.4,1.01,0.002,0.036,2.52
Ⅱ类,29.0,7.63,7.01,311.4,31.2,1.58,0.06,0.093,4.5
Ⅲ类,27.8,7.89,5.63,309.8,21.4,1.38,0.063,0.031,2.21
Ⅱ类,29.2,7.78,7.93,341.3,19.0,1.77,0.034,0.037,3.3
Ⅱ类,26.4,7.69,8.79,186.3,65.9,2.01,0.075,0.044,2.12
Ⅳ类,25.8,7.44,8.97,180.1,253.4,8.92,0.006,0.102,6.08
Ⅱ类,26.9,7.44,8.37,82.3,57.9,2.01,0.061,0.025,1.78
Ⅲ类,24.7,7.53,6.89,209.7,70.5,3.17,0.005,0.112,1.87
Ⅱ类,23.2,7.12,9.2,44.2,64.1,0.79,0.01,0.023,1.02
Ⅱ类,27.4,7.54,8.91,205.8,83.7,1.74,0.057,0.074,1.87
劣Ⅵ类,26.5,6.67,7.94,57.5,424.5,7.5,0.182,0.532,1.16
Ⅲ类,28.8,7.01,6.55,151.1,52.4,4.46,0.075,0.152,3.23
Ⅴ类,28.1,6.66,4.67,232.8,69.9,13.09,0.503,0.256,3.08
劣Ⅵ类,26.6,6.55,5.56,100.3,224.9,7.31,0.243,0.47,2.44
Ⅱ类,26.9,6.48,7.87,51.2,41.2,2.11,0.12,0.079,1.34
Ⅱ类,27.8,6.47,7.99,53.1,38.9,2.49,0.156,0.089,1.93
Ⅲ类,27.8,6.27,7.0,60.4,361.5,4.5,0.178,0.182,2.54
劣Ⅵ类,27.3,5.87,7.11,55.9,84.0,2.48,0.056,0.083,1.34
Ⅲ类,29.2,7.4,6.84,178.5,316.4,4.04,0.246,0.082,1.33
Ⅴ类,29.4,6.77,6.13,478.9,62.1,6.79,1.359,0.313,3.46
Ⅱ类,27.2,7.34,7.58,265.5,108.0,3.02,0.079,0.066,4.31
Ⅱ类,28.3,7.03,6.32,119.2,31.6,1.9,0.046,0.083,2.04
Ⅳ类,28.0,7.08,6.76,174.8,63.6,3.64,0.01,0.224,3.42
Ⅱ类,25.4,8.22,9.0,363.6,16.7,0.83,0.014,0.039,1.96
Ⅱ类,25.5,7.81,6.44,269.5,23.4,1.47,0.091,0.045,1.64
Ⅱ类,25.0,7.07,9.05,141.3,88.9,3.08,0.085,0.085,2.29
Ⅲ类,26.2,7.87,7.24,167.8,103.0,2.3,0.172,0.128,1.61
Ⅱ类,26.5,7.8,8.19,297.2,28.4,2.06,0.033,0.03,2.51
Ⅰ类,24.6,8.11,7.69,328.8,4.0,0.43,0.028,0.004,2.18
Ⅰ类,24.2,7.77,8.43,341.2,39.7,0.91,0.008,0.017,1.77
Ⅱ类,26.9,7.61,7.78,183.2,160.3,2.64,0.001,0.082,2.38
Ⅱ类,26.8,7.75,6.92,254.7,132.4,1.75,0.004,0.038,4.1
Ⅱ类,29.1,7.44,6.78,257.3,21.7,1.36,0.006,0.028,2.44
Ⅲ类,32.6,7.6,6.82,116.2,7.8,4.41,0.016,0.113,1.28
Ⅱ类,33.6,7.7,12.48,94.0,12.5,3.1,0.006,0.08,0.92
Ⅱ类,32.6,7.0,9.08,147.8,28.9,1.86,0.032,0.029,2.86
Ⅱ类,32.1,6.9,8.09,108.0,42.5,2.11,0.002,0.03,2.1
Ⅱ类,32.5,7.29,6.38,78.5,0.9,0.75,9e-05,0.004,0.2
Ⅲ类,32.3,7.32,5.05,300.9,29.8,4.35,0.002,0.075,1.26
Ⅱ类,32.0,6.79,7.01,73.4,14.5,2.06,0.008,0.055,0.64
Ⅱ类,30.4,6.94,7.21,67.8,16.0,2.54,0.011,0.044,0.68
Ⅳ类,33.3,7.07,6.16,198.4,25.5,7.14,0.119,0.099,1.58
Ⅱ类,30.7,7.09,7.64,73.5,7.9,1.34,0.002,0.023,1.22
Ⅱ类,32.4,6.96,8.57,141.4,13.5,2.93,0.118,0.061,1.05
Ⅲ类,34.0,6.86,5.34,166.9,24.9,4.87,0.439,0.169,2.58
劣Ⅵ类,32.1,9.23,21.98,18182.6,14.1,8.5,0.097,0.268,1.06
Ⅱ类,33.0,7.95,9.26,107.9,16.9,2.88,0.007,0.023,0.49
Ⅲ类,32.4,7.41,6.08,171.7,8.2,3.79,0.087,0.114,1.92
Ⅱ类,30.7,7.31,7.26,100.6,23.5,2.16,0.0004,0.038,1.04
Ⅳ类,32.6,7.96,7.86,256.5,3.9,2.63,0.003,0.247,2.71
Ⅱ类,29.6,7.29,7.81,86.6,7.5,1.98,0.001,0.036,0.82
Ⅱ类,32.6,8.23,14.12,188.0,16.9,3.25,0.019,0.067,0.87
Ⅲ类,27.7,8.31,9.64,187.0,32.9,4.01,0.062,0.052,1.15
Ⅲ类,34.9,8.38,13.82,379.4,18.3,4.7,0.004,0.054,0.89
Ⅱ类,31.4,7.71,6.9,795.2,3.1,1.78,0.024,0.021,1.44
Ⅲ类,31.2,7.75,7.59,381.4,14.2,4.65,0.031,0.01,0.87
Ⅲ类,32.4,8.47,13.64,263.0,8.2,4.8,0.054,0.044,1.36
Ⅲ类,26.9,7.64,5.76,377.1,8.3,4.96,0.02,0.103,2.4
Ⅱ类,29.3,8.14,8.14,559.7,17.8,0.76,0.009,0.022,1.8
Ⅱ类,34.5,8.19,12.13,536.4,3.5,2.1,0.005,0.029,0.37
Ⅲ类,26.3,7.95,6.9,399.0,128.1,2.62,0.077,0.187,2.27
Ⅰ类,22.0,8.57,9.7,224.8,15.4,1.0,0.023,0.01,0.86
Ⅲ类,31.8,7.39,10.35,517.6,13.7,5.25,0.088,0.044,1.35
Ⅱ类,23.5,7.82,8.51,357.1,26.0,1.21,0.005,0.04,2.8
Ⅰ类,23.6,8.49,8.97,405.9,7.2,0.26,0.027,0.008,0.98
Ⅲ类,26.6,7.49,6.98,209.1,59.1,4.4,0.057,0.162,2.13
Ⅳ类,23.8,7.97,3.81,175.2,7.0,1.68,0.013,0.025,0.84
Ⅱ类,27.6,7.96,6.78,385.3,25.0,1.84,0.018,0.058,1.81
Ⅰ类,27.0,8.1,11.77,285.9,10.7,0.73,0.002,0.01,0.78
Ⅱ类,27.1,7.62,11.58,285.7,10.4,1.43,0.037,0.036,1.63
Ⅱ类,27.0,7.96,7.53,402.4,20.7,0.72,0.134,0.041,1.6
Ⅰ类,29.3,8.3,9.27,457.5,7.5,0.21,0.007,0.016,1.23
Ⅱ类,22.7,7.75,7.88,91.3,19.3,2.55,0.023,0.064,1.59
Ⅱ类,25.8,7.69,6.59,388.2,12.5,0.94,0.014,0.038,3.09
Ⅰ类,26.0,7.99,8.07,236.9,13.6,0.68,0.011,0.017,1.44
Ⅱ类,24.6,8.15,8.08,282.6,13.4,0.93,0.002,0.046,1.75
Ⅱ类,26.0,7.9,8.25,269.9,20.7,0.58,0.003,0.03,1.29
Ⅱ类,27.2,7.78,7.68,439.8,103.0,2.2,0.112,0.083,1.48
Ⅲ类,27.4,7.97,6.83,377.9,24.7,2.31,0.069,0.147,2.21
Ⅲ类,30.9,7.65,7.15,324.4,23.6,2.0,0.019,0.124,1.48
Ⅲ类,33.6,7.75,6.5,1161.7,12.3,4.78,0.033,0.118,1.03
Ⅲ类,31.3,7.68,7.01,399.2,25.3,2.11,0.034,0.124,2.81
Ⅱ类,21.8,8.24,7.31,760.3,22.5,2.38,0.01,0.018,1.33
Ⅰ类,19.9,7.61,7.9,261.9,37.9,1.26,0.019,0.018,0.6
Ⅰ类,20.1,7.95,8.03,195.4,16.2,0.59,0.002,0.011,0.64
Ⅳ类,32.5,7.29,4.8,313.5,21.2,5.64,0.024,0.073,0.73
Ⅲ类,33.4,7.9,6.69,451.3,16.5,2.06,0.006,0.127,1.64
Ⅱ类,28.6,8.38,8.73,415.5,1.6,1.16,0.015,0.025,3.94
Ⅲ类,33.8,7.76,9.6,457.7,16.0,4.79,0.067,0.094,1.76
Ⅲ类,33.0,7.56,6.58,458.0,16.5,2.24,0.023,0.117,2.27
Ⅱ类,31.2,7.85,7.11,385.6,7.4,1.28,0.013,0.035,2.52
Ⅰ类,31.3,8.8,8.08,146.9,139.2,1.3,0.007,0.014,1.05
Ⅱ类,31.4,8.12,7.77,448.6,19.4,1.42,0.041,0.1,2.18
Ⅲ类,32.5,7.78,8.46,473.2,6.2,4.59,0.012,0.15,0.52
Ⅲ类,27.3,8.07,7.03,543.9,108.1,1.5,0.037,0.152,2.18
Ⅰ类,25.2,7.76,7.94,273.0,61.9,0.99,0.003,0.014,1.21
Ⅱ类,30.1,8.71,7.67,249.2,4.1,1.66,0.007,0.013,0.23
Ⅰ类,20.5,8.46,8.79,275.9,56.7,0.8,0.006,0.017,1.39
Ⅰ类,29.7,7.96,8.4,352.0,10.5,1.43,0.006,0.012,0.87
Ⅰ类,23.6,8.18,7.73,352.5,52.4,1.98,0.018,0.004,1.86
Ⅱ类,24.5,8.02,7.24,341.1,25.1,1.11,0.004,0.017,1.15
Ⅰ类,31.4,8.17,7.53,377.4,8.9,1.38,0.003,0.015,1.03
Ⅲ类,26.2,8.13,7.79,405.3,16.0,4.02,0.004,0.029,0.6
Ⅱ类,25.5,7.72,7.49,280.6,128.0,2.51,0.261,0.096,1.96
Ⅱ类,35.0,8.04,7.23,426.8,5.2,3.01,0.212,0.072,0.51
Ⅲ类,33.3,7.84,6.64,566.0,9.2,4.6,0.095,0.135,2.06
Ⅱ类,23.9,8.01,8.03,230.0,183.4,2.64,0.007,0.068,3.82
Ⅱ类,24.3,7.65,7.85,217.7,96.8,2.37,0.01,0.086,3.44
Ⅲ类,26.6,7.5,6.81,296.5,29.1,3.46,0.054,0.104,4.23
Ⅰ类,31.9,8.36,11.45,413.0,11.6,1.58,0.019,0.014,1.15
Ⅲ类,26.7,7.83,5.97,353.5,46.0,1.91,0.005,0.076,2.57
Ⅱ类,21.5,7.98,8.42,212.2,70.5,1.14,0.006,0.064,1.54
Ⅲ类,34.4,8.07,6.79,604.2,7.0,4.04,0.012,0.097,0.88
Ⅱ类,22.5,7.4,7.94,242.5,146.0,2.83,0.231,0.076,2.59
Ⅲ类,23.6,7.9,7.79,236.9,165.3,3.29,0.017,0.108,2.09
Ⅱ类,23.8,8.23,7.38,399.5,55.4,1.66,0.007,0.048,2.51
Ⅱ类,32.4,7.86,8.23,579.4,25.0,2.13,0.002,0.069,2.17
Ⅰ类,23.6,8.12,7.87,488.2,8.1,0.79,0.012,0.013,0.77
Ⅱ类,24.8,8.2,7.76,320.6,21.0,1.3,0.046,0.087,2.91
Ⅱ类,30.5,7.69,6.11,505.1,2.7,3.4,0.022,0.058,0.46
Ⅲ类,35.7,8.91,22.53,399.8,22.0,4.53,0.012,0.148,0.67
Ⅱ类,32.0,8.06,8.22,373.2,3.3,1.71,0.01,0.026,1.18
Ⅱ类,32.2,7.92,6.72,373.4,20.9,1.2,0.017,0.026,1.24
Ⅱ类,32.8,8.07,7.35,261.5,7.4,2.42,0.01,0.038,0.96
Ⅱ类,30.7,8.4,16.04,387.7,4.8,3.16,0.047,0.052,1.2
Ⅱ类,16.7,8.17,8.39,196.1,78.0,1.63,0.008,0.03,2.97
Ⅲ类,28.7,7.68,7.35,309.2,58.2,2.74,0.106,0.126,3.0
Ⅲ类,29.1,7.76,7.4,311.7,53.2,2.16,0.012,0.115,2.29
Ⅳ类,32.2,7.64,4.08,535.2,74.6,4.93,0.12,0.174,0.66
Ⅲ类,33.4,8.02,9.8,406.7,149.4,5.2,0.008,0.093,0.29
Ⅰ类,15.7,8.38,8.99,354.7,57.9,0.66,0.02,0.012,0.51
Ⅰ类,16.0,8.27,7.9,235.1,18.2,0.16,0.008,0.011,0.41
Ⅱ类,14.5,8.46,6.81,253.2,12.1,0.67,0.012,0.008,0.44
劣Ⅵ类,17.8,8.13,6.83,1048.7,1080.3,7.78,1.199,0.461,4.15
Ⅱ类,24.1,7.81,7.12,283.7,112.9,1.77,0.095,0.086,2.61
Ⅱ类,24.4,7.63,6.5,230.2,243.2,2.21,0.401,0.093,5.05
Ⅱ类,29.2,8.66,8.52,308.8,5.7,2.13,0.001,0.018,0.33
Ⅱ类,25.2,7.46,8.89,426.3,1.3,1.32,0.01,0.042,1.9
Ⅱ类,25.2,8.05,7.73,613.0,4.7,2.17,0.049,0.067,4.73
Ⅱ类,25.8,8.06,6.7,307.9,11.0,0.59,0.007,0.008,0.69
Ⅱ类,25.9,7.9,9.91,310.1,5.6,0.77,0.003,0.045,2.29
Ⅲ类,27.0,7.8,6.53,708.5,5.8,2.62,0.263,0.193,6.78
Ⅱ类,29.4,8.08,8.92,417.4,455.0,0.61,0.002,0.028,3.97
Ⅱ类,30.7,8.47,8.66,280.2,5.0,2.07,0.002,0.006,2.67
Ⅰ类,32.4,8.52,14.94,347.9,19.0,1.35,0.028,0.019,3.17
Ⅰ类,20.8,8.07,7.89,441.2,3.1,0.61,0.104,0.012,5.18
Ⅱ类,26.2,8.44,8.4,453.3,13.6,1.03,0.006,0.046,5.39
