水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,12.1,8.45,7.21,254.3,11.0,0.74,0.014,0.006,0.37
Ⅴ类,16.4,8.17,7.02,1026.0,1302.5,6.39,1.199,0.384,2.67
Ⅱ类,23.5,7.71,7.26,274.4,129.0,1.93,0.102,0.09,2.56
Ⅲ类,22.3,7.79,6.3,208.2,896.9,5.23,0.562,0.144,10.12
Ⅱ类,27.4,8.55,7.76,310.3,4.6,2.4,0.006,0.019,0.35
劣Ⅵ类,25.1,4.93,9.34,430.4,0.9,1.46,0.017,0.042,1.9
Ⅱ类,28.5,8.98,12.42,322.0,10.3,2.54,0.059,0.023,2.32
Ⅲ类,24.1,8.0,7.66,613.5,4.5,1.96,0.069,0.165,4.32
Ⅱ类,25.6,7.87,7.42,126.8,3.2,1.19,0.127,0.069,3.22
Ⅲ类,31.2,8.93,10.13,279.2,7.7,4.04,0.013,0.032,1.9
Ⅱ类,28.5,7.86,6.8,465.0,3.5,1.43,0.008,0.046,3.82
Ⅱ类,25.6,8.02,6.6,312.4,9.0,0.44,0.023,0.008,0.68
Ⅳ类,25.3,7.66,6.16,719.9,6.1,2.77,1.185,0.217,7.34
Ⅱ类,28.1,8.02,8.33,418.3,457.4,0.62,0.002,0.022,3.82
Ⅰ类,29.5,8.39,7.62,275.6,4.2,1.16,0.015,0.009,2.75
Ⅰ类,30.2,8.21,12.84,354.7,8.4,1.27,0.024,0.017,2.97
Ⅰ类,20.6,8.16,8.22,441.9,1.9,0.58,0.08,0.014,5.24
Ⅱ类,23.5,8.23,8.51,434.3,16.5,1.81,0.003,0.044,5.48
Ⅱ类,18.6,8.18,8.4,356.6,16.5,0.81,0.012,0.032,4.08
Ⅱ类,24.7,7.83,6.76,287.6,21.6,1.56,0.119,0.035,2.24
Ⅰ类,27.6,8.22,9.58,358.4,8.0,1.25,0.001,0.01,3.31
Ⅱ类,25.4,7.71,8.68,460.8,27.9,2.22,0.017,0.043,5.48
Ⅱ类,27.4,8.25,7.12,377.3,10.2,1.57,0.001,0.001,2.28
Ⅱ类,25.1,8.07,9.71,350.7,8.9,2.37,0.008,0.019,3.22
Ⅱ类,22.4,8.0,8.01,397.4,13.2,0.64,0.039,0.024,4.85
Ⅱ类,23.8,7.88,6.88,407.1,11.3,1.38,0.012,0.018,4.43
Ⅱ类,27.8,8.42,8.75,144.9,7.2,1.0,0.04,0.028,1.07
Ⅱ类,25.0,7.48,9.46,79.5,92.5,2.09,0.15,0.034,1.37
Ⅱ类,25.7,8.38,7.72,477.9,3.1,0.46,0.015,0.096,2.22
Ⅱ类,23.8,7.95,8.4,176.9,120.3,1.68,0.228,0.086,2.29
Ⅲ类,24.6,7.98,6.37,367.3,9.5,2.81,0.151,0.112,2.43
Ⅱ类,24.5,8.28,7.81,479.8,1.8,1.45,0.046,0.082,2.88
Ⅰ类,24.5,8.1,8.82,318.1,2.9,1.46,0.004,0.011,2.13
Ⅰ类,25.5,8.22,7.74,290.6,11.9,1.59,0.012,0.015,0.91
Ⅰ类,23.5,7.99,8.2,311.7,9.5,1.03,0.015,0.012,1.22
劣Ⅵ类,21.9,7.81,5.75,501.6,102.1,3.64,0.455,0.865,6.94
Ⅲ类,25.2,8.15,7.12,495.6,76.1,4.66,0.044,0.2,2.95
Ⅲ类,23.9,7.1,5.03,559.6,3.8,3.71,0.195,0.09,4.38
Ⅲ类,21.9,7.25,6.36,586.2,8.9,3.14,0.018,0.149,8.03
Ⅳ类,21.8,7.48,3.43,437.7,26.9,2.27,0.338,0.17,6.15
Ⅲ类,23.2,7.76,6.38,374.0,52.0,3.23,0.009,0.104,3.82
Ⅴ类,22.5,7.56,2.78,424.2,22.2,3.48,0.267,0.192,5.1
Ⅴ类,25.4,7.96,4.91,557.7,104.9,7.9,0.08,0.314,2.61
Ⅳ类,22.1,7.65,4.07,444.5,85.4,2.68,1.108,0.228,6.89
Ⅲ类,21.1,8.13,5.8,581.1,647.4,2.09,0.098,0.075,2.46
Ⅳ类,22.9,7.63,4.14,398.8,40.6,3.45,0.422,0.11,3.21
Ⅱ类,22.4,7.75,7.89,421.9,13.6,3.6,0.091,0.097,4.75
Ⅳ类,21.4,7.87,6.85,377.2,25.3,4.3,0.496,0.279,6.27
Ⅲ类,23.3,8.05,6.15,516.4,26.0,2.44,0.06,0.135,7.49
Ⅲ类,23.6,7.79,6.14,491.7,76.0,3.33,0.039,0.122,7.39
Ⅲ类,20.4,7.76,5.42,337.6,24.0,2.11,0.096,0.062,3.24
劣Ⅵ类,25.9,9.25,15.02,300.2,12.9,2.14,0.007,0.111,3.83
Ⅱ类,20.9,7.94,6.82,406.1,46.9,2.18,0.052,0.078,4.6
Ⅲ类,24.2,8.3,7.26,576.6,118.2,2.65,0.004,0.156,6.75
Ⅱ类,30.1,8.07,6.44,358.3,937.2,1.65,0.005,0.04,2.85
Ⅰ类,21.0,8.13,8.89,292.2,1004.3,1.26,0.001,0.009,0.52
Ⅱ类,24.5,8.35,8.06,426.8,129.2,1.4,0.005,0.082,3.43
Ⅰ类,20.2,8.24,8.49,395.0,29.4,1.47,0.008,0.018,0.82
Ⅱ类,21.1,7.5,8.12,85.7,36.0,1.38,0.02,0.024,1.14
Ⅱ类,18.0,8.29,8.33,378.7,18.0,0.38,0.031,0.028,4.03
Ⅱ类,18.8,8.42,8.24,739.1,120.8,1.67,0.099,0.029,0.85
Ⅱ类,26.0,7.46,6.23,372.1,9.1,1.19,0.014,0.011,0.6
Ⅰ类,24.1,7.52,7.93,110.0,85.1,0.98,0.04,0.015,1.42
Ⅳ类,24.9,7.77,5.5,337.9,14.2,3.9,1.437,0.213,5.28
Ⅱ类,25.7,7.69,6.76,322.5,111.1,1.8,0.008,0.017,1.72
Ⅱ类,21.3,7.92,6.76,464.8,24.0,1.55,0.01,0.012,0.48
Ⅱ类,22.8,7.81,6.81,426.4,23.0,1.28,0.036,0.019,0.77
Ⅰ类,22.6,7.7,8.05,238.3,198.2,1.17,0.007,0.016,1.55
Ⅱ类,23.2,7.78,7.57,120.4,91.6,1.09,0.025,0.028,1.91
Ⅰ类,22.8,7.7,7.79,143.4,131.5,1.56,0.084,0.019,1.1
Ⅱ类,23.7,8.05,6.22,400.9,113.8,2.44,0.006,0.056,2.45
Ⅲ类,23.3,7.66,5.3,407.7,195.0,3.12,0.063,0.037,3.0
Ⅰ类,31.6,8.59,13.01,199.7,2.7,1.2,0.003,0.009,0.4
Ⅱ类,22.3,7.97,7.31,333.8,40.5,0.97,0.003,0.015,0.85
Ⅱ类,23.9,8.02,7.71,214.9,139.7,1.4,0.002,0.035,1.42
Ⅰ类,25.1,8.02,8.02,147.9,258.7,0.75,0.004,0.02,0.77
Ⅲ类,23.0,7.71,6.29,260.1,591.2,0.19,0.006,0.128,3.78
Ⅱ类,22.9,6.64,7.67,95.0,122.7,1.78,0.018,0.023,2.32
Ⅱ类,21.9,7.97,8.69,193.8,64.4,1.59,0.004,0.079,1.27
Ⅰ类,20.3,8.2,9.61,292.6,3337.7,1.14,0.005,0.004,0.39
Ⅱ类,19.6,8.35,7.43,439.4,25.7,1.15,0.028,0.005,0.66
Ⅱ类,15.6,7.73,6.39,202.7,68.3,1.42,0.072,0.049,0.57
Ⅱ类,15.7,8.0,6.5,156.6,163.0,1.63,0.134,0.061,0.26
Ⅳ类,29.6,7.99,10.58,325.1,130.7,5.99,0.172,0.209,5.15
Ⅲ类,25.9,7.98,9.43,940.4,81.5,4.06,0.09,0.106,7.18
Ⅱ类,21.3,8.12,8.29,728.7,779.8,3.46,0.081,0.062,4.14
Ⅰ类,24.2,8.46,9.76,242.1,4.7,1.39,0.004,0.011,0.54
Ⅲ类,27.6,8.0,6.39,934.1,111.1,3.12,0.114,0.116,8.04
Ⅲ类,28.1,8.2,7.39,853.3,655.6,3.62,0.036,0.111,5.09
Ⅱ类,26.6,8.35,9.05,367.4,19.2,1.11,0.012,0.022,1.04
Ⅱ类,30.6,8.23,8.15,878.1,8.3,2.95,0.019,0.026,6.64
Ⅰ类,29.6,8.55,10.98,1455.7,5.4,1.91,0.01,0.016,2.74
Ⅱ类,27.6,8.47,9.77,772.6,59.9,2.72,0.105,0.053,1.04
Ⅲ类,29.9,8.32,6.36,1173.5,276.2,4.37,0.056,0.115,5.72
Ⅳ类,27.5,7.66,3.95,359.4,59.7,4.38,0.033,0.053,3.92
Ⅴ类,25.6,8.27,6.42,937.7,2908.8,5.14,0.499,0.364,5.98
Ⅱ类,29.5,8.1,9.32,305.6,7.7,2.94,0.009,0.056,1.27
Ⅱ类,24.7,8.53,9.17,1292.1,152.5,3.85,0.021,0.088,2.42
Ⅱ类,24.7,8.55,10.31,996.0,12.9,2.33,0.025,0.017,1.94
Ⅴ类,23.1,8.34,8.86,788.9,56.2,3.98,0.027,0.353,4.53
Ⅱ类,28.6,7.91,7.12,243.9,2.7,2.13,0.018,0.017,0.95
Ⅱ类,29.6,8.35,8.66,243.2,7.4,2.75,0.01,0.021,0.82
Ⅱ类,31.5,8.72,10.83,219.0,10.6,1.72,0.014,0.015,0.78
Ⅰ类,22.2,8.11,8.55,387.3,16.8,1.51,0.007,0.014,1.02
Ⅱ类,15.4,8.19,8.32,496.3,86.2,2.36,0.116,0.032,1.5
Ⅱ类,17.1,8.09,7.47,547.1,277.8,1.99,0.015,0.083,1.36
Ⅲ类,20.7,8.43,7.13,823.8,259.1,2.47,0.079,0.164,4.15
Ⅱ类,15.3,8.48,9.1,537.2,203.5,0.81,0.068,0.05,2.13
Ⅱ类,19.2,8.31,7.25,694.4,21.7,1.6,0.004,0.029,1.93
Ⅱ类,18.0,8.22,7.43,566.9,529.1,1.6,0.084,0.023,1.8
Ⅱ类,19.3,8.27,7.14,654.5,341.8,2.51,0.302,0.029,3.2
Ⅲ类,18.0,8.22,6.54,596.0,739.5,2.36,0.689,0.079,2.99
Ⅱ类,22.8,8.26,7.27,1058.9,2569.2,2.83,0.002,0.065,8.87
Ⅱ类,26.0,8.44,7.02,958.0,3935.2,2.54,0.047,0.068,6.57
Ⅰ类,16.4,8.52,7.66,503.4,22.0,1.46,0.014,0.008,1.35
Ⅰ类,18.8,8.53,8.1,621.0,10.5,0.34,0.02,0.008,1.23
Ⅰ类,13.4,8.01,7.71,476.0,13.8,0.49,0.008,0.003,1.43
劣Ⅵ类,26.4,8.59,7.41,928.1,231.8,2.77,0.016,0.436,3.66
Ⅱ类,18.6,8.31,7.32,387.3,144.0,2.57,0.014,0.056,3.04
Ⅱ类,17.9,8.28,7.19,857.5,35.4,3.01,0.138,0.086,4.0
Ⅱ类,16.1,8.31,8.03,613.0,52.4,3.78,0.144,0.081,3.15
Ⅱ类,12.5,8.25,8.17,496.6,498.9,1.85,0.001,0.091,0.74
Ⅱ类,20.0,8.58,7.14,913.8,111.8,2.44,0.136,0.077,3.67
Ⅰ类,16.4,8.5,7.73,531.7,15.7,0.83,0.01,0.011,1.03
Ⅱ类,17.5,8.47,7.33,525.4,12.5,2.81,0.073,0.033,1.16
Ⅱ类,13.6,8.32,7.38,488.7,50.4,1.31,0.008,0.035,1.16
Ⅱ类,15.8,8.32,7.87,405.0,153.4,2.8,0.008,0.027,0.88
Ⅰ类,10.2,8.22,8.13,466.8,6.4,0.9,0.011,0.004,0.62
劣Ⅵ类,16.1,8.4,6.8,1044.2,2219.4,4.31,0.828,0.739,0.02
Ⅳ类,10.9,8.37,7.03,726.2,341.5,0.84,0.069,0.257,0.15
Ⅱ类,11.1,8.2,6.88,641.5,29.9,1.0,0.006,0.007,0.94
Ⅱ类,22.3,8.25,6.44,792.6,528.4,2.38,0.25,0.098,3.09
Ⅳ类,24.1,8.66,8.18,1618.5,31.8,7.72,0.054,0.039,1.12
Ⅱ类,24.2,8.42,7.54,1525.0,130.3,3.39,0.036,0.054,2.39
Ⅱ类,23.3,8.28,8.46,8179.0,35.7,3.93,0.21,0.043,22.17
Ⅰ类,15.7,8.32,8.75,300.6,10.6,0.51,0.009,0.006,0.9
Ⅱ类,14.4,8.66,8.08,2282.7,18.5,0.57,0.012,0.024,10.4
Ⅰ类,18.8,8.25,8.3,305.6,20.8,1.0,0.006,0.014,0.52
Ⅱ类,28.7,8.3,6.15,938.3,15.2,2.59,0.005,0.01,0.42
Ⅱ类,26.6,8.25,6.36,1093.6,6.4,2.73,0.008,0.009,0.61
Ⅰ类,21.8,8.44,7.65,1286.9,711.9,0.31,0.004,0.004,0.87
Ⅱ类,23.7,8.16,6.99,441.0,2982.4,0.59,0.01,0.003,0.84
Ⅱ类,19.9,7.96,7.4,351.3,2058.1,1.7,0.005,0.006,0.19
Ⅰ类,19.3,8.07,7.83,1236.4,4100.0,0.25,0.008,0.002,0.41
Ⅰ类,19.8,8.61,7.94,453.7,56.3,0.27,0.001,0.003,0.61
Ⅱ类,17.9,8.17,7.59,430.4,1878.3,1.09,0.288,0.004,1.01
Ⅱ类,19.1,7.63,6.79,250.0,7.6,0.68,0.008,0.007,0.74
Ⅳ类,21.2,7.86,4.12,1063.7,2.4,1.34,0.053,0.021,0.68
Ⅰ类,18.7,7.89,8.24,243.4,14.5,1.02,0.01,0.012,1.32
Ⅱ类,24.5,8.03,6.53,467.0,69.7,3.46,0.001,0.061,1.53
Ⅰ类,22.4,7.26,7.54,62.8,5.9,0.94,0.006,0.006,0.18
Ⅱ类,24.6,8.01,8.58,162.3,11.0,2.07,0.027,0.024,0.86
Ⅰ类,24.3,7.14,8.53,228.4,0.1,0.68,0.001,0.005,0.77
