水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅰ类,19.7,7.97,8.09,191.8,29.6,0.38,0.008,0.014,1.07
Ⅴ类,29.7,7.22,2.08,293.2,18.4,5.55,0.019,0.057,0.69
Ⅲ类,32.8,7.85,5.89,458.5,14.9,1.99,0.004,0.126,1.7
Ⅱ类,28.2,8.29,8.04,419.2,4.1,1.18,0.016,0.027,3.95
Ⅲ类,32.8,7.72,7.62,454.6,11.8,4.79,0.098,0.089,1.75
Ⅲ类,30.4,7.65,5.55,356.3,17.6,1.82,0.033,0.037,2.5
Ⅰ类,28.8,7.91,8.56,146.0,230.0,1.14,0.011,0.011,1.03
Ⅱ类,28.5,8.1,7.17,495.2,15.4,1.51,0.036,0.037,3.45
Ⅲ类,25.7,7.79,5.99,464.5,15.4,1.18,0.07,0.083,2.5
Ⅳ类,31.8,7.47,4.63,478.2,4.3,4.52,0.033,0.14,0.61
Ⅰ类,16.3,8.39,9.17,283.5,72.9,1.14,0.003,0.015,0.92
Ⅱ类,27.7,8.69,7.74,247.9,3.1,1.57,0.006,0.013,0.22
Ⅰ类,19.9,8.47,8.65,280.4,45.8,0.84,0.008,0.017,1.5
Ⅱ类,29.2,7.97,7.43,353.7,10.4,1.18,0.001,0.011,0.81
Ⅰ类,22.8,8.16,7.59,361.4,25.3,1.6,0.027,0.003,1.43
Ⅰ类,22.9,8.06,7.69,346.0,12.6,1.24,0.01,0.014,1.01
Ⅲ类,27.5,8.01,5.69,375.1,10.6,1.48,0.011,0.017,1.0
Ⅲ类,23.0,8.17,7.9,345.9,19.3,4.08,0.004,0.029,0.6
Ⅱ类,24.3,7.67,7.32,287.2,87.8,2.33,0.196,0.086,1.92
Ⅱ类,33.3,7.93,6.35,432.1,13.4,3.28,0.174,0.086,0.43
Ⅲ类,31.6,7.71,5.08,568.1,12.1,4.66,0.072,0.137,1.81
Ⅱ类,22.3,8.04,8.04,233.8,141.6,1.97,0.008,0.064,2.86
Ⅱ类,26.3,7.51,6.79,300.4,20.7,3.27,0.026,0.095,4.1
Ⅱ类,29.4,8.01,6.73,413.2,9.8,1.65,0.02,0.014,1.22
Ⅱ类,26.9,7.92,6.8,396.4,27.4,2.01,0.008,0.076,2.41
Ⅱ类,21.4,8.0,8.46,218.6,54.5,1.09,0.009,0.069,1.51
Ⅳ类,31.3,7.9,4.44,607.1,9.4,4.46,0.039,0.078,0.73
Ⅱ类,21.6,7.39,7.88,243.8,107.7,2.23,0.175,0.063,2.3
Ⅱ类,23.0,7.89,7.53,236.5,112.0,2.97,0.008,0.096,0.53
Ⅱ类,23.4,8.26,7.47,394.2,37.8,1.42,0.002,0.039,1.84
Ⅱ类,32.7,8.12,9.65,624.9,20.9,2.03,0.008,0.056,1.91
Ⅰ类,23.0,8.11,7.8,490.4,7.0,0.7,0.013,0.01,0.78
Ⅱ类,20.5,8.11,8.2,323.6,16.9,1.28,0.082,0.088,2.93
Ⅳ类,28.0,7.49,3.99,522.6,7.8,3.28,0.038,0.058,0.43
Ⅱ类,33.4,8.24,10.88,407.7,17.0,3.85,0.01,0.1,0.54
Ⅱ类,30.6,8.02,7.83,373.7,4.9,2.15,0.014,0.023,1.17
Ⅱ类,31.9,7.86,6.28,372.6,23.6,1.36,0.015,0.025,1.26
Ⅱ类,32.7,8.34,6.93,479.6,24.8,2.1,0.002,0.053,1.04
Ⅱ类,30.3,7.94,6.66,260.4,5.6,2.46,0.015,0.039,0.92
Ⅱ类,30.6,8.08,8.65,296.9,13.5,2.7,0.01,0.028,0.96
Ⅱ类,30.4,8.11,10.02,312.8,2.2,3.03,0.049,0.038,1.12
Ⅰ类,19.7,8.35,7.88,208.4,18.7,1.08,0.001,0.013,0.76
Ⅱ类,16.7,8.18,8.37,197.1,67.1,1.69,0.003,0.024,2.87
Ⅲ类,27.8,7.66,7.22,301.5,55.0,3.07,0.107,0.122,2.47
Ⅳ类,29.8,7.71,3.98,532.9,65.0,5.02,0.242,0.175,0.65
Ⅲ类,33.0,7.67,6.31,412.4,139.2,5.27,0.007,0.087,0.28
Ⅰ类,16.9,8.4,8.79,358.7,51.2,0.57,0.018,0.011,0.54
Ⅰ类,14.5,8.23,8.14,220.5,38.8,0.13,0.009,0.011,0.43
Ⅱ类,12.3,8.44,7.09,253.6,11.8,0.69,0.009,0.006,0.38
Ⅴ类,14.6,8.18,7.1,1020.3,1286.2,6.56,1.199,0.385,2.86
Ⅱ类,24.2,7.71,6.93,278.2,113.8,1.82,0.098,0.087,2.56
Ⅲ类,23.4,7.81,6.52,212.8,221.7,2.79,0.271,0.116,4.93
Ⅱ类,27.2,8.56,7.73,310.0,4.7,2.09,0.01,0.019,0.34
劣Ⅵ类,22.9,5.05,8.84,429.4,1.0,1.51,0.008,0.042,1.96
Ⅱ类,27.3,8.85,12.45,327.6,10.6,2.45,0.076,0.015,2.31
劣Ⅵ类,22.7,7.32,0.89,367.5,1.4,2.12,0.009,0.015,2.61
Ⅲ类,23.6,7.85,5.78,617.2,4.9,2.24,0.067,0.189,4.55
Ⅱ类,24.7,7.85,7.16,463.2,3.6,1.06,0.067,0.057,2.97
Ⅲ类,30.3,8.88,9.64,279.5,6.6,4.08,0.02,0.034,1.72
Ⅱ类,26.4,7.81,6.49,467.4,3.3,1.59,0.007,0.046,3.8
Ⅲ类,24.8,7.96,5.78,314.4,8.4,0.53,0.025,0.008,0.65
Ⅱ类,24.3,7.79,9.8,309.4,7.1,0.83,0.004,0.045,1.99
Ⅲ类,25.4,7.68,5.02,751.3,6.9,2.69,0.466,0.199,6.93
Ⅱ类,27.5,7.98,7.74,421.3,464.4,0.45,0.003,0.025,3.85
Ⅱ类,29.3,8.25,6.74,279.7,4.3,1.16,0.015,0.009,2.75
Ⅰ类,29.7,7.94,11.76,353.1,10.3,1.25,0.026,0.018,3.01
Ⅰ类,20.3,8.02,7.85,444.8,2.1,0.7,0.105,0.01,5.31
Ⅱ类,23.5,8.17,8.06,429.7,11.1,0.78,0.006,0.041,5.48
Ⅱ类,17.9,8.21,8.49,369.2,17.2,0.76,0.012,0.022,4.04
Ⅱ类,24.4,7.86,7.25,280.4,23.6,1.16,0.13,0.037,2.48
Ⅰ类,27.4,8.17,10.13,353.0,9.0,1.43,0.009,0.011,3.29
Ⅱ类,24.6,7.68,8.51,455.6,25.8,2.22,0.013,0.039,5.46
Ⅱ类,21.8,7.97,7.91,401.7,12.1,0.68,0.044,0.026,5.03
Ⅱ类,23.6,7.87,6.75,405.9,11.8,1.21,0.009,0.018,4.4
Ⅱ类,28.1,8.61,9.26,140.6,2.4,0.78,0.031,0.026,1.1
Ⅱ类,25.1,7.51,9.34,79.8,109.5,1.94,0.159,0.039,1.35
Ⅱ类,25.1,8.28,7.18,496.0,2.8,0.42,0.016,0.097,2.26
Ⅱ类,23.8,7.94,8.35,174.5,124.3,1.86,0.23,0.088,2.42
Ⅲ类,24.4,7.96,5.96,368.9,11.5,2.61,0.171,0.115,2.42
Ⅱ类,24.7,8.28,7.08,476.4,1.8,1.12,0.048,0.08,2.87
Ⅰ类,23.0,8.03,8.23,320.2,2.9,1.25,0.006,0.01,2.14
Ⅰ类,25.5,8.17,7.72,290.5,17.6,1.07,0.014,0.015,0.86
Ⅰ类,23.5,7.98,8.11,313.2,8.6,0.83,0.017,0.011,1.21
劣Ⅵ类,21.1,7.76,5.5,468.2,197.9,4.44,0.111,0.998,7.61
Ⅳ类,24.2,8.11,7.09,498.3,73.1,4.63,0.06,0.208,3.06
Ⅲ类,23.3,7.2,5.67,555.4,5.4,3.4,0.17,0.09,3.96
Ⅳ类,21.5,7.07,4.93,590.3,8.9,3.08,0.016,0.167,8.28
Ⅳ类,22.1,7.54,3.42,438.7,24.8,2.2,0.352,0.179,6.21
Ⅳ类,22.3,7.47,4.08,388.3,56.1,3.2,0.0005,0.111,4.31
Ⅴ类,22.4,7.56,2.98,423.2,29.2,3.27,0.26,0.201,5.07
Ⅴ类,25.3,7.89,4.66,458.0,102.1,7.61,0.05,0.313,2.52
Ⅴ类,21.8,7.4,2.16,459.5,68.6,2.58,1.159,0.229,6.52
Ⅲ类,19.6,8.06,5.57,581.4,56.5,1.92,0.142,0.137,3.65
Ⅳ类,22.1,7.53,3.59,395.9,44.6,3.32,0.407,0.112,3.21
Ⅳ类,21.1,7.44,4.52,424.1,20.3,3.76,0.068,0.109,4.92
Ⅴ类,20.1,7.43,4.57,384.1,38.1,5.0,0.67,0.369,6.48
Ⅲ类,19.1,7.95,6.15,587.3,120.1,4.02,0.167,0.147,11.1
Ⅲ类,22.5,7.95,5.41,521.3,26.8,2.65,0.062,0.135,7.32
Ⅲ类,23.8,7.87,6.07,488.4,55.4,3.45,0.031,0.119,7.28
Ⅳ类,18.5,7.71,4.88,331.9,31.2,2.06,0.098,0.066,3.29
Ⅲ类,22.0,8.59,9.12,365.8,24.5,2.81,0.026,0.112,3.76
Ⅱ类,21.1,7.95,6.78,405.7,46.4,2.18,0.047,0.079,4.96
Ⅱ类,22.9,7.97,7.91,519.2,128.1,1.77,0.002,0.075,6.88
Ⅲ类,24.2,8.28,7.01,571.6,156.2,2.6,0.004,0.156,6.46
Ⅱ类,27.1,8.08,6.35,352.0,1240.5,1.74,0.003,0.039,2.6
Ⅰ类,20.7,8.13,8.93,293.9,844.9,1.22,0.0003,0.008,0.48
Ⅱ类,24.7,8.34,8.0,425.0,117.5,0.99,0.007,0.083,3.46
Ⅰ类,19.8,8.24,8.51,393.6,36.4,1.42,0.001,0.02,0.83
Ⅱ类,20.8,7.53,8.11,85.1,31.9,1.15,0.021,0.024,1.23
Ⅰ类,17.5,8.26,8.74,384.1,22.4,0.04,0.025,0.019,3.87
Ⅴ类,22.9,7.77,6.74,349.3,56.4,1.04,0.014,0.382,3.16
Ⅱ类,18.8,8.4,8.17,730.6,184.3,1.86,0.106,0.034,0.95
Ⅱ类,21.4,8.12,7.66,731.3,28.2,1.99,0.055,0.023,1.34
Ⅴ类,19.5,7.78,4.67,411.8,227.1,5.14,1.666,0.354,6.06
Ⅱ类,23.4,7.49,6.5,370.6,9.2,1.52,0.014,0.011,0.61
Ⅰ类,23.2,7.46,7.91,111.3,97.1,0.66,0.041,0.016,1.39
Ⅳ类,25.1,7.74,5.23,347.5,14.9,3.39,1.463,0.216,5.2
Ⅱ类,25.4,7.73,6.71,325.7,73.3,1.64,0.007,0.017,1.71
Ⅱ类,20.7,7.93,6.8,466.0,12.4,1.24,0.011,0.012,0.47
Ⅱ类,22.3,7.79,6.76,428.9,19.5,0.97,0.032,0.019,0.76
Ⅰ类,22.6,7.72,8.06,239.7,194.7,0.99,0.0003,0.016,1.54
Ⅱ类,23.7,7.77,7.48,120.9,93.4,1.11,0.023,0.027,1.92
Ⅱ类,23.2,8.04,6.01,400.0,75.1,2.57,0.006,0.056,2.48
Ⅳ类,23.4,7.55,4.38,415.7,180.4,2.99,0.121,0.043,3.08
Ⅰ类,31.0,8.59,12.91,198.3,2.8,1.44,0.011,0.008,0.42
Ⅱ类,22.4,7.98,7.38,331.1,54.8,0.95,0.003,0.015,1.0
Ⅱ类,23.7,7.99,7.72,209.6,161.0,1.23,0.002,0.032,1.46
Ⅰ类,24.9,8.03,7.99,148.1,309.2,1.01,0.002,0.02,0.85
Ⅲ类,24.2,8.45,5.73,300.3,13.6,3.89,0.001,0.023,0.48
Ⅱ类,21.9,8.4,7.83,279.0,1233.0,1.61,0.007,0.028,1.18
Ⅲ类,24.1,7.79,5.96,296.8,172.2,3.13,0.005,0.086,1.85
Ⅱ类,23.2,6.82,8.81,69.4,94.1,1.46,0.006,0.037,1.95
Ⅱ类,23.2,6.69,7.6,95.3,128.2,1.25,0.017,0.022,2.25
Ⅱ类,21.7,7.91,8.66,194.7,57.9,1.44,0.045,0.08,1.34
Ⅰ类,18.8,8.19,12.4,282.9,843.2,1.12,0.009,0.006,0.32
Ⅰ类,20.1,8.22,9.61,289.8,2828.8,1.11,0.009,0.005,0.4
Ⅱ类,19.2,8.35,7.4,439.5,26.8,1.06,0.028,0.004,0.7
Ⅱ类,15.7,7.77,6.26,203.2,77.4,1.55,0.085,0.053,0.57
Ⅱ类,16.0,8.02,6.5,154.5,141.7,1.49,0.109,0.057,0.29
Ⅲ类,28.2,7.36,5.06,327.4,156.1,5.96,0.154,0.198,4.77
Ⅲ类,23.5,7.73,7.89,998.7,59.4,4.07,0.161,0.111,6.82
Ⅲ类,22.0,7.77,5.32,243.6,5.6,1.58,0.002,0.012,0.49
Ⅲ类,27.5,8.03,5.33,942.4,179.6,3.29,0.055,0.108,7.89
Ⅱ类,26.0,8.16,6.91,858.4,806.5,3.88,0.031,0.09,5.07
Ⅱ类,23.1,8.1,6.16,375.1,24.3,1.17,0.013,0.023,1.54
Ⅲ类,29.5,7.89,5.69,873.3,9.8,2.89,0.016,0.023,6.46
Ⅱ类,27.4,8.34,6.15,1470.1,3.8,2.05,0.057,0.017,2.96
Ⅲ类,23.8,8.09,5.48,775.9,68.9,2.54,0.107,0.054,0.99
Ⅲ类,30.2,8.33,6.47,1174.1,291.3,4.48,0.076,0.118,5.78
Ⅳ类,28.1,8.33,7.65,106.0,1342.9,6.36,0.116,0.126,3.28
Ⅳ类,27.6,7.69,4.68,355.0,61.1,4.51,0.025,0.054,3.93
Ⅳ类,29.0,7.67,4.58,300.1,10.5,3.0,0.007,0.052,1.16
Ⅱ类,26.3,8.25,7.66,1034.0,67.6,1.99,0.024,0.031,2.13
Ⅱ类,22.5,8.42,7.41,1341.7,220.5,3.92,0.008,0.067,2.36
Ⅱ类,23.8,8.36,7.94,1000.3,13.2,2.15,0.024,0.017,1.89
Ⅲ类,21.2,8.26,6.81,811.7,197.1,4.03,0.029,0.171,4.24
Ⅱ类,27.9,7.83,6.47,246.3,2.8,1.9,0.019,0.015,0.92
Ⅱ类,29.1,8.1,7.62,244.4,7.7,2.8,0.011,0.019,0.87
Ⅱ类,30.2,8.71,10.23,217.7,10.0,1.49,0.009,0.015,0.78
Ⅰ类,21.5,8.11,8.52,385.2,15.9,1.52,0.015,0.015,1.01
Ⅱ类,16.1,8.18,7.98,489.8,106.4,2.41,0.148,0.067,1.61
Ⅱ类,16.6,8.09,7.71,541.8,357.7,1.69,0.019,0.083,1.34
Ⅱ类,21.3,8.32,7.05,866.1,1489.5,2.18,0.068,0.096,3.42
Ⅱ类,14.3,8.44,9.23,543.2,229.8,0.58,0.061,0.053,2.01
Ⅱ类,19.4,8.32,7.63,692.2,27.6,1.59,0.006,0.03,2.09
Ⅱ类,17.7,8.21,7.2,570.4,450.2,1.71,0.158,0.031,2.26
Ⅱ类,19.3,8.25,7.06,650.6,400.7,2.98,0.255,0.034,3.06
Ⅲ类,18.2,8.21,6.56,610.9,753.9,2.52,0.669,0.071,2.91
Ⅲ类,21.4,8.29,7.25,869.7,534.2,3.52,0.009,0.102,6.08
Ⅱ类,16.2,8.5,7.45,504.5,26.7,1.28,0.034,0.011,1.51
Ⅰ类,13.2,8.0,7.7,475.8,14.6,0.5,0.003,0.002,1.41
Ⅳ类,25.4,8.5,6.37,928.1,247.6,3.02,0.001,0.214,3.76
Ⅱ类,19.4,8.31,7.01,387.2,261.1,2.53,0.038,0.055,3.35
Ⅱ类,18.3,8.25,6.55,864.6,42.7,3.04,0.139,0.083,3.95
Ⅱ类,16.0,8.15,7.43,608.1,74.2,3.57,0.14,0.084,3.08
Ⅱ类,12.4,8.27,8.17,494.3,381.6,1.74,0.002,0.057,0.78
Ⅲ类,20.1,8.54,6.92,837.5,156.2,2.92,0.336,0.115,3.91
Ⅰ类,15.7,8.48,7.75,530.7,25.1,0.6,0.002,0.011,0.97
Ⅱ类,15.4,8.31,6.47,440.4,17.2,2.86,0.061,0.036,1.08
Ⅱ类,13.9,8.31,6.91,487.1,56.6,1.33,0.004,0.037,1.21
Ⅱ类,15.6,8.38,7.74,410.3,139.5,2.6,0.002,0.027,0.91
Ⅰ类,10.2,8.17,8.12,467.5,6.4,0.74,0.007,0.004,0.57
Ⅳ类,8.7,8.37,7.31,730.0,125.7,0.64,0.11,0.254,0.01
Ⅱ类,11.6,8.18,6.48,645.8,16.5,0.77,0.004,0.005,0.95
Ⅲ类,22.9,8.22,6.33,778.5,595.8,2.43,0.285,0.11,2.98
Ⅳ类,23.3,8.5,6.71,1511.2,41.5,7.62,0.041,0.036,1.28
Ⅱ类,16.8,8.33,7.61,684.2,28.0,1.12,0.016,0.059,3.26
Ⅱ类,23.9,8.35,6.57,1619.6,148.1,3.43,0.034,0.065,2.44
Ⅲ类,22.6,8.16,8.06,7211.1,139.2,4.21,0.185,0.036,21.05
Ⅰ类,14.3,8.25,8.91,303.1,10.5,0.25,0.001,0.007,1.21
Ⅱ类,14.0,8.59,7.68,2299.5,20.6,0.58,0.013,0.025,10.34
Ⅰ类,17.9,8.1,7.84,306.8,15.4,0.8,0.006,0.013,0.5
Ⅱ类,28.6,8.31,6.4,977.8,16.2,2.62,0.01,0.011,0.41
Ⅲ类,27.7,8.26,5.77,1092.7,6.9,2.56,0.002,0.009,0.62
Ⅱ类,22.1,8.43,7.39,1099.1,1261.1,0.21,0.003,0.004,0.91
Ⅱ类,24.4,8.17,6.91,444.7,2074.4,0.2,0.006,0.002,0.86
Ⅱ类,20.3,7.96,7.36,353.0,2244.7,1.38,0.003,0.006,0.15
Ⅰ类,20.9,8.06,7.55,1240.3,4100.0,0.05,0.007,0.001,0.46
Ⅱ类,19.2,8.12,7.39,453.2,1773.0,0.7,0.265,0.004,0.99
Ⅱ类,18.9,7.61,6.82,250.2,9.3,0.45,0.004,0.007,0.67
Ⅳ类,21.5,7.84,3.86,1069.3,2.5,1.21,0.053,0.021,0.7
Ⅰ类,18.5,7.98,8.03,241.7,9.7,0.93,0.007,0.012,1.31
Ⅱ类,25.7,8.2,6.49,482.6,33.8,3.13,0.001,0.056,1.67
Ⅲ类,21.0,7.67,5.34,338.9,24.6,1.63,0.015,0.025,1.99
Ⅱ类,24.1,7.2,7.15,64.8,6.3,0.72,0.004,0.005,0.19
Ⅱ类,24.1,8.77,11.58,3771.3,15.5,3.78,0.005,0.013,0.56
Ⅱ类,26.5,8.71,8.97,157.6,10.9,1.83,0.019,0.022,0.8
Ⅰ类,24.5,7.14,8.1,229.9,0.2,0.89,0.005,0.005,0.74
