水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,19.4,8.16,7.53,355.0,8.1,1.18,0.012,0.022,3.92
Ⅱ类,24.3,7.83,7.07,281.1,29.3,1.2,0.135,0.039,2.55
Ⅰ类,28.3,8.35,11.73,346.2,9.4,1.46,0.005,0.01,3.29
Ⅱ类,25.1,7.71,8.72,450.3,26.5,2.18,0.018,0.041,5.38
Ⅱ类,22.5,8.0,7.89,400.4,13.5,0.65,0.025,0.024,4.88
Ⅱ类,24.6,7.88,6.83,402.2,12.3,1.12,0.006,0.018,3.88
Ⅱ类,27.8,8.66,10.32,143.2,3.7,0.83,0.033,0.026,1.09
Ⅱ类,25.5,7.58,9.4,82.8,135.9,1.95,0.157,0.041,1.3
Ⅱ类,24.5,8.04,8.36,182.8,106.0,1.82,0.175,0.08,2.24
Ⅱ类,25.6,8.38,8.95,484.8,2.4,1.03,0.05,0.073,2.7
Ⅰ类,23.8,8.06,8.48,315.8,3.1,1.64,0.003,0.011,2.18
Ⅰ类,25.6,8.25,7.82,289.5,16.4,1.21,0.018,0.017,0.8
Ⅰ类,23.5,7.98,8.05,315.4,6.9,0.7,0.012,0.01,1.15
劣Ⅵ类,22.1,7.99,5.66,562.4,34.4,2.13,0.066,0.41,6.69
Ⅳ类,24.7,8.12,6.98,491.3,84.5,4.64,0.074,0.204,3.2
Ⅳ类,23.5,7.61,3.88,439.7,40.4,3.87,0.878,0.139,5.23
Ⅲ类,24.5,7.16,5.26,548.7,6.0,3.42,0.225,0.096,3.58
Ⅳ类,21.8,7.13,5.31,581.1,10.9,4.44,0.039,0.243,7.62
Ⅳ类,22.0,7.5,3.77,438.3,25.6,2.36,0.392,0.224,6.62
Ⅳ类,24.0,7.37,3.21,365.0,78.8,2.99,0.079,0.092,3.96
Ⅴ类,26.0,8.04,4.61,464.8,74.0,7.44,0.064,0.304,2.55
Ⅴ类,23.2,7.47,2.43,455.8,46.9,2.63,1.04,0.192,6.38
Ⅴ类,21.8,7.97,4.64,560.3,38.9,7.06,0.462,0.322,4.92
Ⅳ类,23.5,7.61,3.76,403.4,56.7,4.56,0.348,0.194,3.52
Ⅲ类,26.0,7.63,5.4,432.2,15.3,3.52,0.037,0.077,5.15
Ⅳ类,21.3,7.48,4.55,308.6,304.5,3.88,0.993,0.177,6.82
Ⅲ类,23.4,7.94,5.26,520.2,23.3,2.65,0.062,0.15,7.99
Ⅲ类,24.5,7.86,6.49,485.0,71.4,3.7,0.037,0.153,7.2
Ⅲ类,21.0,7.79,5.48,338.2,22.7,2.01,0.053,0.064,3.82
Ⅱ类,21.6,7.94,6.88,404.4,50.8,2.21,0.08,0.079,5.07
Ⅱ类,23.8,7.99,7.87,520.0,193.4,1.77,0.001,0.075,6.93
Ⅲ类,25.5,8.21,6.84,556.3,121.9,2.62,0.004,0.151,6.7
Ⅱ类,31.7,8.0,6.35,339.9,1724.6,1.51,0.007,0.036,2.28
Ⅱ类,26.3,8.38,7.72,425.9,153.4,1.23,0.009,0.083,3.81
Ⅰ类,20.1,8.25,8.55,398.0,44.5,1.49,0.001,0.02,0.85
Ⅱ类,17.8,8.26,8.8,386.2,26.4,0.3,0.037,0.023,3.98
Ⅱ类,20.2,8.4,8.02,744.3,102.9,1.13,0.097,0.03,0.73
Ⅱ类,22.5,8.18,7.69,740.7,27.8,1.96,0.05,0.023,1.3
Ⅱ类,27.8,7.57,6.45,369.6,9.3,1.52,0.01,0.011,0.56
Ⅱ类,25.5,7.4,7.46,102.4,157.7,0.69,0.039,0.018,1.18
Ⅳ类,27.6,7.76,4.9,337.6,18.5,3.46,1.03,0.181,4.65
Ⅱ类,25.6,7.64,6.51,326.5,92.5,1.71,0.002,0.018,1.75
Ⅱ类,21.1,7.92,6.92,467.9,12.6,1.2,0.022,0.013,0.48
Ⅱ类,26.7,8.1,7.75,304.2,44.4,1.32,0.048,0.025,0.91
Ⅰ类,23.6,7.69,7.89,232.8,247.8,1.1,4e-05,0.016,1.49
Ⅱ类,23.3,7.76,7.67,120.8,117.9,1.21,0.031,0.029,2.13
Ⅲ类,25.1,8.03,5.68,403.5,120.7,2.34,0.011,0.056,2.7
Ⅲ类,25.7,7.73,5.34,411.9,129.4,3.13,0.007,0.058,2.86
Ⅰ类,31.6,8.66,14.23,195.8,3.6,1.4,0.014,0.011,0.37
Ⅱ类,22.6,7.95,7.2,324.6,110.6,1.0,0.002,0.017,1.01
Ⅱ类,24.0,7.95,7.75,203.0,260.4,1.49,0.002,0.035,1.5
Ⅰ类,25.6,8.06,7.86,146.1,324.8,0.75,0.002,0.02,0.82
Ⅱ类,24.6,8.59,6.65,299.5,5.9,3.92,0.001,0.02,0.47
Ⅱ类,24.4,8.25,7.64,296.8,1272.1,1.55,0.007,0.028,1.24
Ⅲ类,25.2,7.74,5.84,328.3,196.8,0.23,0.002,0.134,2.21
Ⅱ类,25.4,6.64,7.56,92.9,148.2,1.26,0.018,0.023,2.41
Ⅱ类,23.8,7.94,8.19,194.1,82.2,1.91,0.01,0.085,1.38
Ⅰ类,20.2,8.14,11.46,292.2,1163.6,1.37,0.007,0.006,0.26
Ⅰ类,20.5,8.22,9.74,284.6,2738.3,1.04,0.003,0.003,0.37
Ⅰ类,19.8,8.36,7.51,442.4,27.2,1.01,0.028,0.004,0.7
Ⅱ类,18.0,7.87,6.33,195.5,122.9,1.7,0.14,0.063,0.64
Ⅱ类,16.9,8.03,6.49,156.4,168.7,1.72,0.142,0.062,0.24
Ⅲ类,24.9,7.73,7.68,1053.2,22.1,4.07,0.261,0.122,6.89
Ⅱ类,27.3,8.56,6.5,225.2,5.5,1.68,0.003,0.014,0.43
Ⅲ类,29.6,8.19,7.91,944.7,192.7,3.83,0.033,0.111,7.88
Ⅱ类,29.5,8.12,6.5,857.3,1782.0,2.89,0.047,0.09,5.37
Ⅱ类,30.1,8.11,7.12,854.8,9.7,2.68,0.017,0.02,6.32
Ⅱ类,30.8,8.41,6.62,1481.9,4.2,2.29,0.149,0.02,3.64
Ⅱ类,28.2,8.58,6.81,785.8,75.9,2.74,0.045,0.048,0.57
Ⅲ类,31.2,8.34,7.16,1167.0,242.6,4.63,0.024,0.118,5.08
Ⅳ类,28.8,8.26,7.38,1560.5,1002.0,6.28,0.184,0.13,3.32
Ⅳ类,27.6,7.57,3.4,353.8,75.3,5.2,0.032,0.067,4.03
Ⅱ类,26.8,8.7,7.23,764.5,165.6,2.76,0.017,0.095,5.34
Ⅱ类,26.8,8.3,8.38,1040.5,90.7,2.23,0.009,0.052,2.73
Ⅲ类,25.2,8.39,7.05,1307.0,277.9,4.9,0.005,0.092,3.18
Ⅱ类,24.7,8.55,9.51,995.6,14.4,2.38,0.032,0.015,1.75
Ⅳ类,24.8,8.38,6.26,706.4,194.6,4.75,0.014,0.215,3.92
Ⅱ类,28.8,8.06,7.8,241.5,3.8,2.36,0.016,0.019,0.96
Ⅱ类,29.4,8.21,8.46,245.2,7.6,2.78,0.007,0.021,0.96
Ⅱ类,31.4,8.73,10.64,218.5,11.9,1.62,0.013,0.014,0.75
Ⅰ类,22.0,8.15,8.5,380.0,15.9,1.47,0.001,0.014,0.99
Ⅱ类,15.9,8.2,8.48,503.2,72.6,3.3,0.458,0.072,1.94
Ⅱ类,18.0,8.06,7.14,534.9,265.2,1.79,0.022,0.098,1.5
Ⅲ类,21.9,8.4,7.32,818.0,339.8,2.37,0.093,0.192,4.48
Ⅱ类,17.4,8.49,8.77,538.8,209.6,0.59,0.099,0.051,2.02
Ⅱ类,19.9,8.39,8.21,693.0,25.2,1.35,0.005,0.029,1.89
Ⅱ类,18.7,8.19,6.98,622.0,613.9,1.48,0.089,0.024,1.9
Ⅱ类,20.2,8.27,7.05,639.7,252.2,2.27,0.115,0.029,2.34
Ⅱ类,16.9,8.46,7.36,512.2,258.0,1.15,0.011,0.006,1.32
Ⅰ类,15.2,8.51,8.47,624.7,9.7,0.25,0.023,0.008,1.22
Ⅰ类,13.1,8.02,7.7,473.5,17.6,0.42,0.002,0.002,1.48
Ⅳ类,28.9,8.54,6.25,906.8,390.3,2.81,0.012,0.249,3.75
Ⅱ类,21.3,8.3,6.2,849.1,37.2,3.17,0.178,0.087,3.86
Ⅲ类,19.8,8.35,6.72,571.8,54.1,4.86,0.158,0.117,3.16
Ⅱ类,12.5,8.28,8.1,482.6,206.1,1.94,0.001,0.025,0.82
Ⅱ类,22.0,8.58,6.76,897.3,170.0,1.94,0.063,0.051,2.59
Ⅱ类,17.7,8.51,7.43,526.4,15.3,0.74,0.004,0.008,0.87
Ⅱ类,16.7,8.38,6.29,541.3,16.2,2.9,0.061,0.036,1.19
Ⅱ类,18.1,8.4,6.98,486.6,65.5,1.41,0.004,0.051,1.35
Ⅱ类,16.0,8.37,7.29,408.5,136.7,2.04,0.006,0.011,0.94
Ⅰ类,10.5,8.18,8.14,466.8,6.2,0.74,0.008,0.004,0.64
Ⅲ类,14.8,8.39,6.33,729.8,86.8,0.5,0.04,0.196,0.15
Ⅲ类,15.8,8.15,5.82,662.9,23.2,0.75,0.007,0.01,0.94
Ⅳ类,24.5,8.64,8.69,1598.6,29.1,7.35,0.035,0.035,1.28
Ⅱ类,23.8,8.32,6.12,638.3,27.8,1.91,0.014,0.066,3.09
Ⅱ类,26.9,8.41,6.2,1641.0,593.8,3.2,0.032,0.058,3.61
Ⅲ类,24.9,8.43,8.63,8073.4,29.8,5.24,0.22,0.044,22.39
Ⅰ类,20.2,8.33,8.13,302.6,16.3,0.93,0.008,0.014,0.8
Ⅱ类,31.7,8.69,7.9,1056.1,7.7,2.43,0.007,0.01,0.6
Ⅰ类,20.7,7.96,7.8,358.1,2404.8,1.42,0.007,0.006,0.28
Ⅰ类,23.3,8.65,7.52,452.4,71.0,0.21,0.003,0.003,0.63
Ⅱ类,22.2,8.03,6.92,468.7,1340.7,1.06,0.371,0.01,1.45
Ⅱ类,19.2,7.69,7.19,249.2,8.1,0.38,0.002,0.007,0.62
Ⅳ类,22.0,7.85,4.07,1080.7,2.2,1.25,0.051,0.023,0.72
Ⅰ类,18.9,8.04,8.25,239.1,11.7,0.88,0.001,0.013,1.4
Ⅲ类,23.7,8.02,5.39,363.2,10.2,0.67,0.009,0.015,1.5
Ⅰ类,25.9,7.69,8.02,66.4,33.6,0.86,0.005,0.005,0.18
Ⅱ类,25.7,8.72,9.85,3785.3,14.2,3.61,0.008,0.015,0.57
Ⅱ类,24.8,7.73,7.33,79.4,13.7,1.0,0.001,0.008,0.37
Ⅱ类,28.9,8.94,9.4,172.2,22.0,2.06,0.025,0.028,0.81
Ⅰ类,24.8,7.12,8.57,227.4,0.1,0.96,0.001,0.005,0.81
