水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅴ类,29.9,7.56,2.28,569.3,14.1,7.87,0.1,0.213,1.93
Ⅱ类,31.8,8.26,11.81,425.9,17.0,3.1,0.001,0.023,1.58
Ⅲ类,32.4,7.73,6.4,372.4,40.1,4.14,0.006,0.054,0.84
劣Ⅵ类,28.3,7.42,1.01,1305.5,39.3,5.07,0.083,0.099,0.85
Ⅲ类,27.3,7.88,5.36,1206.1,14.8,5.07,0.083,0.063,1.4
Ⅳ类,29.7,7.77,5.21,959.0,187.3,6.12,1.256,0.249,7.88
Ⅲ类,28.5,7.5,7.33,1088.0,13.2,5.9,0.013,0.088,2.21
Ⅳ类,31.2,7.59,4.28,369.1,6.1,3.6,0.008,0.04,0.54
Ⅲ类,29.0,7.89,5.91,293.5,16.7,5.35,0.025,0.064,1.03
Ⅲ类,28.2,7.15,6.85,166.5,27.5,3.79,0.045,0.154,1.84
Ⅲ类,32.7,7.5,6.08,197.3,53.8,3.41,0.007,0.102,1.47
Ⅲ类,28.2,7.45,5.11,156.6,32.2,3.02,0.051,0.147,1.37
Ⅱ类,27.1,7.23,7.15,118.6,25.3,2.38,0.026,0.073,0.95
Ⅴ类,31.6,7.61,2.95,713.2,16.2,3.34,0.025,0.081,0.49
Ⅳ类,30.5,7.56,3.2,1259.0,18.6,5.03,0.209,0.085,3.56
Ⅲ类,31.3,7.99,6.5,623.4,68.4,3.55,0.322,0.172,2.11
Ⅳ类,32.0,7.31,3.84,644.3,35.2,2.87,0.285,0.094,2.04
Ⅱ类,31.7,7.91,7.77,629.4,6.0,2.94,0.012,0.028,1.06
Ⅴ类,31.8,7.55,2.45,784.5,16.5,3.48,0.352,0.12,4.0
Ⅲ类,31.4,8.27,12.88,966.0,12.5,4.56,0.037,0.038,0.79
Ⅳ类,31.1,7.52,3.4,974.2,89.7,5.3,0.046,0.125,2.12
Ⅳ类,30.8,7.51,4.18,626.7,14.5,3.34,0.073,0.148,1.67
Ⅳ类,30.5,7.54,3.25,1017.3,11.7,3.62,0.47,0.184,4.28
Ⅳ类,28.3,8.27,4.11,281.4,4.6,3.02,0.011,0.02,0.33
Ⅲ类,29.3,7.29,5.59,594.8,13.3,3.22,0.02,0.126,3.23
Ⅲ类,32.2,7.89,5.59,700.3,23.9,2.88,0.068,0.174,1.34
劣Ⅵ类,31.9,7.07,1.11,380.0,56.1,4.34,0.197,0.107,2.27
Ⅳ类,29.0,6.78,3.2,149.6,255.3,5.6,0.021,0.162,2.54
Ⅲ类,31.8,7.75,5.68,367.0,21.6,2.17,0.005,0.058,0.93
劣Ⅵ类,32.3,9.09,11.76,157.3,12.9,4.76,0.003,0.102,0.95
Ⅳ类,31.4,8.86,8.06,144.7,11.0,6.43,0.011,0.057,1.32
Ⅴ类,30.3,7.17,2.3,243.4,29.5,4.19,0.091,0.053,0.85
Ⅲ类,31.1,7.94,8.26,183.2,31.1,4.56,0.016,0.125,1.93
Ⅲ类,30.8,7.2,5.27,140.0,8.9,4.63,0.001,0.056,0.84
Ⅲ类,31.5,7.53,6.33,445.6,10.4,5.45,0.015,0.077,0.61
Ⅲ类,30.8,7.38,6.47,376.7,32.3,5.23,0.018,0.081,0.74
劣Ⅵ类,31.4,7.09,0.32,385.2,49.9,5.81,0.176,0.129,1.99
Ⅱ类,28.9,7.75,6.52,297.9,36.4,1.78,0.029,0.071,1.52
Ⅳ类,28.1,7.75,3.71,204.2,17.2,2.09,0.094,0.062,1.58
Ⅳ类,31.6,7.36,4.44,333.1,26.8,3.61,0.126,0.075,0.71
Ⅲ类,31.4,7.94,5.16,375.3,3.6,2.24,0.039,0.031,0.83
Ⅱ类,21.6,7.69,8.07,232.8,11.1,2.42,0.037,0.053,0.92
Ⅱ类,31.2,7.78,10.33,517.4,18.3,2.97,0.021,0.087,1.81
Ⅱ类,32.9,8.7,10.0,185.1,3.7,2.25,0.017,0.023,1.14
Ⅰ类,31.4,8.48,9.66,249.4,1.2,1.11,0.09,0.003,0.93
Ⅰ类,30.8,8.59,9.55,238.5,4.8,1.33,0.044,0.013,0.84
Ⅰ类,32.4,8.37,10.8,211.1,0.8,1.93,0.003,0.018,0.71
Ⅱ类,28.3,7.78,6.92,468.0,6.7,3.78,0.014,0.055,2.23
Ⅰ类,30.2,8.13,8.49,369.8,12.2,1.34,0.006,0.016,1.26
Ⅲ类,30.1,7.96,6.01,595.2,4.4,3.63,0.07,0.141,10.24
Ⅲ类,30.4,7.72,5.35,737.6,11.6,3.41,0.016,0.097,5.13
Ⅱ类,30.7,8.2,7.2,403.1,14.2,1.26,0.027,0.019,0.82
Ⅱ类,21.6,7.49,6.61,312.9,16.5,1.42,0.0001,0.084,3.42
Ⅱ类,25.5,7.85,6.77,460.8,12.2,1.96,0.019,0.043,1.84
Ⅲ类,23.1,7.4,5.75,367.9,16.8,2.16,0.006,0.021,2.4
Ⅲ类,32.2,7.64,7.95,518.9,39.5,4.35,0.056,0.127,2.74
Ⅱ类,30.3,8.26,6.74,312.0,3.5,2.29,0.006,0.008,1.11
Ⅲ类,33.5,7.82,5.07,521.5,13.1,3.53,0.044,0.13,1.06
Ⅱ类,29.7,7.86,6.02,306.6,12.6,2.35,0.014,0.029,1.2
Ⅱ类,15.8,7.75,7.3,343.1,3.3,1.59,0.021,0.009,1.34
Ⅱ类,31.3,7.8,8.87,515.1,30.0,2.76,0.061,0.099,0.85
Ⅱ类,28.5,7.79,7.27,321.8,3.0,2.55,0.028,0.052,1.26
Ⅲ类,29.7,7.71,5.92,381.1,27.5,2.17,0.022,0.047,2.62
Ⅱ类,29.1,7.61,6.21,299.9,32.6,1.68,0.077,0.059,1.64
Ⅳ类,30.9,7.94,3.96,193.0,12.7,5.45,0.082,0.005,0.99
Ⅱ类,30.3,8.25,7.62,359.1,12.6,2.71,0.005,0.024,1.13
Ⅱ类,31.6,7.85,7.67,346.5,8.2,2.58,0.036,0.041,1.11
Ⅲ类,32.2,7.53,6.13,467.7,9.9,4.02,0.06,0.149,3.06
劣Ⅵ类,33.6,7.21,1.96,1735.5,31.3,5.49,0.48,0.249,2.25
Ⅱ类,32.1,7.94,7.08,447.9,16.9,2.44,0.013,0.055,0.72
Ⅱ类,31.4,8.01,6.89,398.6,17.1,2.85,0.026,0.042,0.94
劣Ⅵ类,29.7,6.9,0.64,371.7,23.0,3.96,0.414,0.148,2.21
Ⅲ类,30.8,7.95,5.4,374.4,54.5,2.41,0.057,0.067,2.3
Ⅲ类,32.2,6.63,10.05,313.0,28.1,5.38,0.024,0.106,1.53
Ⅲ类,30.5,7.59,5.56,188.6,13.0,2.82,0.02,0.1,1.25
Ⅱ类,32.7,7.78,8.05,452.0,21.2,2.78,0.022,0.034,0.62
Ⅲ类,32.4,7.52,6.38,411.7,20.3,5.28,0.056,0.072,1.97
Ⅴ类,32.3,7.1,2.04,505.7,25.3,3.36,1.125,0.178,3.02
Ⅳ类,27.7,7.75,6.42,302.4,44.0,1.71,0.008,0.06,1.88
Ⅲ类,30.6,7.84,7.21,294.0,77.0,2.66,0.02,0.034,1.38
Ⅴ类,31.8,7.39,2.58,371.3,36.6,3.6,0.177,0.09,2.02
Ⅱ类,27.9,7.64,8.54,457.5,21.3,3.99,0.027,0.042,1.51
Ⅳ类,31.5,7.1,3.2,376.6,24.2,5.1,0.598,0.148,2.05
劣Ⅵ类,31.0,7.02,0.16,333.2,11.3,4.61,0.364,0.067,1.53
Ⅱ类,27.8,7.94,8.08,357.8,25.7,1.53,0.002,0.07,1.65
Ⅱ类,27.5,7.93,7.88,364.6,29.2,1.4,0.01,0.067,2.09
Ⅱ类,26.2,7.7,7.57,352.5,28.7,1.26,0.087,0.05,2.1
Ⅲ类,30.1,7.28,5.96,606.9,9.0,3.88,0.058,0.052,0.8
Ⅳ类,32.1,7.29,3.09,474.1,30.9,2.8,0.184,0.124,3.18
Ⅳ类,29.0,7.52,4.94,414.2,30.8,2.5,0.098,0.077,1.85
Ⅲ类,22.5,8.06,7.88,313.5,42.8,2.02,0.059,0.184,3.0
Ⅱ类,29.8,8.86,8.35,123.9,5.6,3.99,0.037,0.058,0.78
Ⅲ类,30.8,8.13,9.16,144.5,10.6,4.18,0.065,0.046,0.82
Ⅱ类,28.9,7.72,6.58,298.2,33.4,2.19,0.016,0.055,1.58
Ⅳ类,27.7,7.08,3.51,112.4,908.7,6.26,0.946,0.132,4.32
Ⅳ类,32.0,8.25,6.6,185.9,20.6,5.12,0.098,0.06,1.17
Ⅴ类,30.1,7.17,2.66,387.6,21.6,1.98,0.053,0.061,1.98
Ⅱ类,28.6,7.54,6.73,206.2,19.2,3.57,0.159,0.072,1.56
Ⅲ类,27.6,7.43,5.74,178.4,13.0,1.75,0.117,0.076,1.26
Ⅳ类,32.9,8.9,9.69,330.6,6.5,8.53,0.029,0.142,1.43
Ⅳ类,33.3,8.53,24.05,446.4,34.6,6.16,0.062,0.074,0.75
Ⅰ类,29.5,8.79,16.38,151.1,8.0,1.41,0.014,0.02,1.25
Ⅱ类,22.5,7.89,6.61,330.1,9.9,1.94,0.052,0.065,3.6
Ⅱ类,24.6,7.61,8.16,228.2,4.4,1.04,0.047,0.034,1.25
Ⅰ类,21.5,7.53,9.41,218.3,14.0,1.32,0.017,0.017,1.38
Ⅱ类,25.8,7.7,7.37,363.0,15.0,1.6,0.002,0.03,1.82
Ⅱ类,20.5,7.7,9.16,211.6,11.8,1.1,0.015,0.026,1.1
Ⅳ类,32.5,7.37,4.25,344.9,36.8,3.36,0.005,0.11,1.0
Ⅳ类,30.8,7.23,3.34,407.4,21.7,1.26,0.117,0.041,1.32
劣Ⅵ类,31.3,7.33,1.34,438.0,31.2,3.63,0.219,0.12,2.09
Ⅱ类,29.1,7.97,7.05,350.1,27.4,2.22,0.05,0.055,1.43
劣Ⅵ类,30.9,7.11,1.54,492.0,26.5,4.5,0.305,0.173,2.25
Ⅱ类,22.9,7.95,8.02,344.1,13.0,1.18,0.041,0.07,1.13
Ⅲ类,29.9,7.31,5.58,215.7,28.1,1.69,0.028,0.064,1.53
Ⅳ类,27.9,6.4,3.94,126.9,40.3,3.73,0.528,0.129,1.93
Ⅳ类,27.2,6.7,3.04,145.8,18.5,2.64,0.369,0.16,2.46
Ⅳ类,28.5,6.84,4.16,198.2,21.6,3.29,0.238,0.081,1.37
Ⅲ类,30.2,7.6,5.13,252.4,23.6,1.53,0.151,0.086,1.66
Ⅲ类,26.9,6.89,6.77,94.4,9.9,4.19,0.166,0.116,2.52
Ⅱ类,31.0,7.57,6.08,219.2,18.4,2.34,0.089,0.077,1.6
Ⅲ类,26.1,7.51,5.86,344.6,31.5,1.94,0.047,0.03,2.05
Ⅱ类,30.6,7.92,6.4,274.2,7.2,1.74,0.089,0.058,1.26
Ⅳ类,30.0,7.49,4.76,265.3,4.8,1.39,0.02,0.066,1.57
Ⅱ类,28.2,7.14,6.29,252.1,2.6,2.02,0.075,0.073,1.69
Ⅳ类,29.4,6.64,4.62,116.0,14.1,2.43,0.196,0.068,1.16
Ⅲ类,30.3,7.25,5.36,135.1,14.8,2.33,0.088,0.047,1.45
Ⅱ类,30.4,8.07,7.21,189.9,23.6,1.49,0.074,0.06,1.18
Ⅴ类,30.7,7.38,2.42,263.7,21.7,3.89,0.15,0.155,2.12
Ⅱ类,28.5,7.44,7.7,177.5,47.0,1.34,0.049,0.079,1.01
Ⅱ类,28.2,7.87,6.76,328.9,25.0,2.74,0.223,0.092,1.77
Ⅱ类,27.1,8.18,8.49,355.1,8.8,0.71,0.017,0.043,1.82
Ⅳ类,31.1,7.66,5.58,217.2,36.1,0.94,0.005,0.06,1.17
Ⅳ类,24.6,7.24,4.46,263.2,18.1,1.58,0.124,0.157,1.34
Ⅱ类,27.8,7.77,6.35,284.9,39.5,1.44,0.015,0.044,1.78
Ⅱ类,29.0,7.74,6.86,382.6,13.0,1.01,0.086,0.067,1.87
Ⅴ类,30.9,7.15,2.54,353.5,13.2,2.29,0.041,0.1,1.53
Ⅳ类,28.8,6.61,4.98,101.8,17.8,1.13,0.242,0.145,1.55
Ⅳ类,29.2,6.63,3.88,106.7,18.2,3.33,0.136,0.078,1.28
Ⅱ类,26.8,7.58,6.46,176.3,25.9,1.2,0.104,0.021,1.03
Ⅱ类,29.4,8.17,7.01,215.1,9.8,0.45,0.001,0.036,1.06
Ⅲ类,29.3,7.84,5.86,263.6,12.3,1.77,0.077,0.031,1.23
Ⅱ类,27.8,7.82,8.38,177.7,25.1,1.24,0.075,0.035,1.18
Ⅲ类,24.9,7.76,9.4,194.5,53.3,0.84,0.075,0.146,0.65
Ⅱ类,27.2,7.27,6.88,154.3,30.0,1.5,0.03,0.067,2.84
Ⅲ类,29.0,7.84,6.7,197.9,44.7,1.09,0.007,0.027,1.23
Ⅱ类,28.1,7.65,8.22,204.2,25.7,1.44,0.016,0.032,1.62
Ⅳ类,30.2,6.99,4.32,158.9,23.5,3.34,0.117,0.102,1.33
Ⅱ类,29.2,7.34,6.15,159.3,23.9,1.87,0.02,0.048,0.81
Ⅱ类,29.0,7.98,8.43,177.1,2.1,1.04,0.011,0.029,1.22
Ⅱ类,27.6,7.66,6.24,215.1,12.1,1.57,0.07,0.073,1.65
Ⅱ类,22.4,7.56,8.57,231.1,4.1,0.55,0.019,0.03,1.38
Ⅱ类,30.2,7.57,7.44,233.6,3.4,1.41,0.019,0.064,1.58
Ⅳ类,31.2,7.44,4.88,360.7,6.1,2.45,0.273,0.055,1.92
Ⅱ类,26.7,7.84,7.69,267.8,3.1,1.26,0.207,0.015,1.98
Ⅱ类,28.5,7.41,6.89,149.9,9.2,1.29,0.007,0.035,0.98
Ⅱ类,28.7,7.77,6.54,479.6,83.3,2.48,0.008,0.063,2.25
Ⅲ类,27.5,7.64,7.07,227.7,75.2,5.72,0.005,0.072,1.99
Ⅲ类,28.7,6.76,5.29,306.3,76.0,4.68,0.001,0.102,3.92
Ⅲ类,27.3,6.89,5.76,95.0,43.2,1.98,0.248,0.093,1.81
Ⅲ类,28.9,7.54,5.58,217.3,36.2,3.4,0.007,0.068,2.13
Ⅲ类,28.3,7.29,5.82,190.1,61.1,3.21,0.002,0.076,4.24
Ⅱ类,26.9,6.26,7.21,61.0,37.2,1.38,0.047,0.051,1.42
Ⅲ类,28.4,6.79,5.68,77.2,21.2,1.28,0.083,0.057,1.26
Ⅳ类,28.6,7.05,3.55,210.5,44.3,2.69,0.526,0.135,2.88
劣Ⅵ类,27.9,6.8,1.98,224.0,59.9,2.86,0.112,0.076,2.14
Ⅳ类,30.3,6.78,4.54,132.7,37.9,1.48,0.201,0.09,2.54
Ⅱ类,28.0,7.83,6.37,217.0,14.3,0.93,0.02,0.047,1.2
Ⅱ类,29.3,7.03,6.7,97.3,13.1,1.74,0.004,0.03,1.06
Ⅱ类,28.3,7.42,6.37,162.8,8.2,1.91,0.033,0.057,1.05
Ⅴ类,28.1,6.87,2.44,473.0,44.2,4.01,0.593,0.181,3.23
Ⅱ类,26.9,6.82,7.1,2114.7,56.4,2.68,0.066,0.033,1.29
Ⅴ类,28.6,7.22,2.64,639.9,11.4,3.78,1.257,0.183,6.08
劣Ⅵ类,29.1,6.82,1.59,547.4,51.9,3.66,1.868,0.189,3.29
Ⅲ类,27.9,7.36,5.09,371.8,49.0,1.77,0.112,0.132,2.62
Ⅱ类,29.1,7.25,6.7,111.4,17.1,1.25,0.037,0.025,1.55
劣Ⅵ类,28.9,7.36,6.08,499.6,21.1,5.17,2.123,0.185,4.34
Ⅱ类,30.0,7.07,6.62,122.4,13.3,1.98,0.013,0.061,1.86
Ⅱ类,29.5,7.35,7.22,98.3,10.9,1.36,0.048,0.037,1.25
Ⅱ类,29.3,7.11,6.91,103.5,13.4,1.88,0.016,0.041,1.46
Ⅲ类,33.0,6.66,5.27,124.0,34.7,1.43,0.007,0.056,1.39
Ⅲ类,28.3,7.52,5.95,187.5,136.5,2.88,0.007,0.043,3.14
Ⅲ类,28.2,7.54,5.31,183.0,58.8,1.47,0.009,0.06,2.53
Ⅱ类,27.3,6.82,6.19,212.0,93.8,2.14,0.125,0.064,2.21
Ⅳ类,28.3,7.09,4.42,204.7,50.0,3.05,0.066,0.137,1.89
Ⅴ类,29.0,6.65,2.7,155.3,30.5,3.74,0.165,0.15,2.02
Ⅲ类,29.6,7.01,5.61,122.1,12.2,4.34,0.074,0.026,0.99
Ⅴ类,31.2,6.61,2.75,152.6,21.3,4.27,0.182,0.104,1.58
Ⅲ类,29.2,7.15,6.47,131.1,27.4,4.4,0.003,0.026,0.9
Ⅴ类,28.6,6.85,4.97,131.8,73.7,7.9,0.347,0.334,2.89
Ⅴ类,31.6,6.56,2.12,191.3,24.3,5.45,0.586,0.067,3.18
Ⅳ类,29.7,6.82,3.92,184.8,22.4,5.63,0.047,0.122,2.4
Ⅳ类,30.6,6.53,3.32,134.3,31.9,3.95,0.089,0.16,2.25
Ⅳ类,29.7,6.72,4.22,127.6,24.0,3.39,0.122,0.193,2.78
Ⅳ类,29.2,6.16,4.08,225.7,73.6,5.67,0.377,0.291,2.51
Ⅱ类,29.5,8.93,7.88,65.6,3.2,1.42,0.012,0.012,0.49
Ⅲ类,28.7,6.76,6.34,108.1,63.0,3.58,0.148,0.167,2.25
Ⅳ类,26.9,7.05,6.28,91.9,217.5,4.51,0.209,0.266,2.19
Ⅱ类,27.9,7.32,6.36,132.0,41.4,1.7,0.033,0.084,2.07
Ⅱ类,27.1,7.51,7.12,253.2,177.6,3.32,0.001,0.079,4.96
Ⅱ类,27.4,7.23,7.66,133.6,32.2,2.06,0.075,0.061,1.61
Ⅲ类,27.7,7.25,5.72,209.8,122.1,2.5,0.017,0.052,3.87
劣Ⅵ类,28.2,6.8,1.77,289.4,22.6,2.79,0.819,0.077,4.5
Ⅱ类,28.0,6.98,6.45,98.5,23.2,1.49,0.047,0.049,1.82
Ⅳ类,28.3,6.88,4.17,124.3,22.9,2.01,0.136,0.094,2.08
Ⅲ类,28.2,6.74,5.71,109.5,13.2,1.7,0.015,0.072,1.79
Ⅳ类,27.8,6.65,4.48,70.2,25.5,3.34,0.13,0.109,1.96
Ⅴ类,28.5,7.25,3.73,631.2,16.6,4.39,1.227,0.346,5.48
Ⅳ类,28.2,7.06,6.35,155.4,112.6,5.26,0.106,0.252,1.87
Ⅱ类,28.6,7.59,7.37,215.9,5.6,1.63,0.023,0.046,1.29
Ⅲ类,29.7,6.83,5.34,144.2,40.1,1.84,0.038,0.056,1.92
Ⅳ类,29.9,6.89,4.47,141.3,11.2,2.38,0.118,0.052,1.69
Ⅳ类,28.2,6.75,4.7,89.0,131.9,3.12,0.142,0.095,3.5
Ⅲ类,29.2,7.15,5.01,122.9,14.0,1.53,0.104,0.045,1.72
Ⅲ类,28.9,6.46,5.02,68.5,23.2,3.47,0.146,0.057,0.87
Ⅱ类,27.8,6.64,6.72,46.8,48.8,2.22,0.053,0.056,1.88
Ⅴ类,30.1,6.48,2.76,189.5,42.6,6.18,0.208,0.121,1.52
Ⅲ类,28.9,6.91,5.03,167.7,15.6,1.94,0.089,0.041,1.54
Ⅳ类,28.7,6.56,4.79,98.1,14.0,1.73,0.039,0.044,1.45
Ⅲ类,28.8,6.99,6.7,106.9,41.4,2.04,0.087,0.134,1.5
Ⅲ类,29.0,6.6,5.16,96.2,32.2,3.33,0.098,0.171,2.05
Ⅲ类,28.6,6.86,6.45,124.6,30.4,2.46,0.067,0.138,1.61
Ⅴ类,30.2,6.72,2.9,383.1,24.3,4.19,0.298,0.168,2.23
Ⅲ类,28.1,7.32,5.1,173.9,5.8,1.22,0.005,0.038,1.24
Ⅱ类,28.0,7.56,7.72,166.0,34.3,1.27,0.004,0.052,1.72
Ⅱ类,26.6,7.89,7.89,216.9,37.5,0.73,0.001,0.052,1.42
劣Ⅵ类,29.6,6.92,1.58,326.4,7.5,3.59,1.74,0.196,4.66
Ⅴ类,29.4,6.59,2.64,259.6,103.2,3.67,0.641,0.127,3.22
Ⅳ类,29.0,7.1,4.39,372.0,28.1,2.45,0.753,0.208,5.08
Ⅳ类,29.5,6.72,3.4,139.4,20.7,1.99,0.103,0.081,1.65
Ⅲ类,28.0,7.55,6.16,222.6,72.8,2.67,0.335,0.11,3.05
Ⅲ类,29.2,7.19,6.12,115.6,23.5,1.59,0.01,0.139,1.72
Ⅲ类,29.4,7.05,6.25,118.3,67.5,3.85,0.153,0.152,2.29
Ⅴ类,29.5,6.97,2.54,227.2,11.9,3.7,0.068,0.087,2.9
Ⅲ类,27.8,6.43,5.01,85.3,36.2,2.48,0.208,0.069,1.85
Ⅴ类,29.1,6.73,2.92,140.8,40.6,2.9,0.673,0.027,2.8
Ⅲ类,28.8,6.81,5.62,76.3,13.6,1.37,0.09,0.097,1.34
Ⅱ类,27.0,7.74,6.96,243.8,104.9,2.09,0.07,0.056,2.97
Ⅱ类,27.5,7.47,7.05,223.9,76.1,3.0,0.008,0.065,3.56
Ⅱ类,28.1,7.83,7.29,290.5,12.3,1.05,0.001,0.035,2.47
Ⅲ类,28.4,7.6,6.83,303.4,28.1,1.92,0.107,0.113,4.67
Ⅲ类,27.2,7.83,5.41,307.6,101.3,1.78,0.085,0.035,2.68
Ⅱ类,29.0,7.74,7.76,340.9,18.0,1.97,0.028,0.044,3.42
Ⅱ类,26.1,7.68,8.92,188.5,50.7,1.49,0.057,0.045,2.03
Ⅰ类,26.9,7.48,8.58,83.3,58.7,1.71,0.058,0.02,1.66
Ⅱ类,24.0,7.4,8.0,99.0,90.4,2.65,0.004,0.048,2.4
Ⅲ类,24.8,7.54,6.79,202.6,77.1,3.99,0.004,0.154,2.24
Ⅱ类,23.4,7.21,9.25,40.1,175.8,1.54,0.006,0.041,1.98
Ⅱ类,26.6,7.5,9.45,196.8,126.8,2.29,0.097,0.079,1.85
Ⅳ类,27.5,6.87,7.05,122.4,80.3,3.81,0.083,0.277,2.36
Ⅴ类,26.1,6.73,7.95,63.5,253.7,5.01,0.194,0.336,1.91
Ⅲ类,28.1,6.86,6.35,127.8,78.5,4.86,0.118,0.164,3.43
Ⅳ类,27.9,6.57,4.16,201.9,58.7,4.48,0.464,0.268,2.72
劣Ⅵ类,26.1,6.39,6.09,85.8,178.4,6.93,0.346,0.537,2.55
Ⅱ类,26.0,6.46,7.94,47.9,15.5,1.98,0.114,0.06,0.86
Ⅱ类,27.3,6.52,8.02,48.4,17.8,1.52,0.176,0.067,1.54
Ⅳ类,27.3,6.12,6.97,54.5,281.9,4.69,0.163,0.217,2.27
劣Ⅵ类,27.0,5.87,7.15,57.5,79.8,3.37,0.077,0.102,1.53
Ⅲ类,27.6,7.31,7.53,158.7,239.2,4.25,0.22,0.088,1.51
Ⅴ类,28.7,6.38,2.07,492.4,85.0,6.03,1.019,0.248,3.14
Ⅱ类,27.1,7.37,7.9,276.2,103.5,2.27,0.052,0.062,4.26
Ⅱ类,28.1,7.09,7.15,120.3,37.8,2.0,0.039,0.087,2.06
Ⅳ类,27.4,7.0,6.46,156.0,91.0,4.5,0.002,0.266,4.02
Ⅱ类,24.8,8.22,9.03,371.3,21.4,0.84,0.015,0.04,1.99
Ⅱ类,24.6,7.78,6.35,269.1,16.8,1.23,0.082,0.041,1.62
Ⅲ类,24.8,7.2,9.16,165.2,239.0,5.27,0.206,0.113,3.42
Ⅱ类,26.3,7.82,8.11,299.7,22.2,1.93,0.031,0.024,2.33
Ⅱ类,23.8,7.97,6.76,332.6,4.1,0.33,0.029,0.004,2.1
Ⅰ类,24.3,7.78,8.52,340.3,19.4,0.96,0.01,0.019,1.82
Ⅱ类,26.2,7.64,8.32,186.2,112.7,2.41,0.009,0.072,2.22
Ⅱ类,26.5,7.76,7.09,255.7,136.1,1.99,0.008,0.057,4.35
Ⅱ类,28.7,7.37,6.38,247.9,24.1,1.45,0.01,0.03,2.43
Ⅳ类,31.7,6.9,4.6,115.3,6.6,3.72,0.06,0.094,1.24
Ⅱ类,31.3,7.84,7.1,15953.6,6.6,2.57,0.181,0.059,1.1
Ⅱ类,31.9,7.37,6.62,99.9,9.6,2.79,0.003,0.058,0.93
Ⅱ类,31.5,7.3,7.27,142.3,27.4,1.8,0.026,0.026,2.79
Ⅱ类,28.7,6.73,7.41,107.4,39.0,2.21,0.01,0.03,2.16
Ⅳ类,31.3,7.36,4.15,256.8,19.1,4.14,0.001,0.066,0.72
Ⅱ类,30.6,6.56,6.08,78.7,7.3,2.06,0.007,0.037,0.69
Ⅱ类,29.3,6.85,7.01,73.8,14.0,2.3,0.008,0.038,0.68
Ⅱ类,29.9,7.44,6.99,126.6,3.4,2.25,0.009,0.036,0.39
Ⅳ类,32.7,7.13,6.08,179.7,24.1,7.11,0.088,0.093,1.49
Ⅱ类,30.1,6.95,6.88,73.6,8.3,1.53,0.002,0.025,1.23
Ⅱ类,31.4,6.74,6.32,230.8,13.4,2.32,0.107,0.054,1.06
Ⅴ类,31.9,6.64,2.78,174.5,26.8,4.49,0.677,0.173,2.71
Ⅱ类,32.2,7.22,7.14,108.2,15.5,2.85,0.004,0.023,0.41
Ⅳ类,31.2,7.2,3.37,173.0,8.9,3.89,0.083,0.11,1.86
Ⅱ类,29.6,6.9,6.14,112.6,15.7,2.1,2e-06,0.034,1.19
Ⅱ类,30.8,7.7,7.19,143.6,14.6,2.71,0.009,0.064,1.41
Ⅱ类,29.7,7.29,7.88,86.3,6.1,1.8,0.003,0.033,0.87
Ⅱ类,30.2,7.15,6.08,208.8,19.1,2.95,0.121,0.052,0.92
Ⅲ类,26.2,8.45,9.91,182.8,23.7,4.13,0.066,0.051,1.12
Ⅲ类,31.7,7.98,6.02,375.0,19.8,4.62,0.009,0.048,0.84
Ⅲ类,26.3,7.87,7.29,389.6,134.2,1.85,0.019,0.108,3.2
Ⅱ类,26.1,7.87,6.81,375.4,121.7,2.9,0.147,0.068,4.52
Ⅱ类,30.8,7.8,7.05,805.1,5.9,1.93,0.021,0.021,1.49
Ⅱ类,30.0,8.01,8.4,929.0,20.3,2.17,0.003,0.033,2.16
Ⅲ类,29.5,7.88,7.37,371.8,14.0,4.67,0.03,0.016,0.87
Ⅱ类,29.2,8.15,7.63,524.6,16.7,1.0,0.051,0.033,1.86
Ⅲ类,33.2,7.6,5.89,402.8,16.3,3.24,0.017,0.08,1.5
Ⅱ类,32.0,7.75,9.42,294.6,16.0,3.09,0.022,0.033,1.34
Ⅲ类,29.2,7.83,5.33,645.2,2.6,2.16,0.013,0.032,0.67
Ⅲ类,24.8,7.99,7.11,405.7,113.5,2.29,0.072,0.166,2.06
Ⅰ类,19.0,8.27,8.66,230.5,13.7,1.03,0.024,0.009,0.92
Ⅲ类,31.6,7.3,8.87,516.2,18.9,5.7,0.054,0.048,1.2
Ⅱ类,28.3,7.71,7.4,415.3,15.3,1.94,0.004,0.047,1.24
Ⅱ类,33.5,8.17,6.84,460.8,10.6,3.83,0.024,0.065,0.18
Ⅱ类,26.0,7.96,7.98,478.5,6.0,1.62,0.001,0.041,1.69
Ⅱ类,22.9,7.8,9.53,355.5,25.3,1.46,0.08,0.039,2.89
Ⅰ类,19.7,8.25,9.0,433.8,5.4,0.29,0.016,0.008,1.08
劣Ⅵ类,27.6,9.05,14.93,184.3,3.5,1.47,0.012,0.027,0.88
Ⅱ类,27.1,7.97,6.91,381.5,19.3,1.88,0.017,0.054,1.77
Ⅱ类,28.2,7.74,8.87,290.6,9.7,1.31,0.033,0.032,1.56
Ⅱ类,25.8,7.97,7.59,400.8,17.7,0.31,0.143,0.041,1.57
Ⅰ类,25.0,8.09,7.61,481.1,9.0,0.61,0.009,0.016,1.59
Ⅱ类,20.3,7.73,8.21,116.0,13.3,2.3,0.014,0.051,1.27
