水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,27.6,8.65,8.55,308.1,6.9,2.54,0.003,0.02,0.36
Ⅱ类,23.3,7.29,9.06,427.9,1.2,1.25,0.009,0.04,1.91
劣Ⅵ类,23.4,7.33,1.44,368.3,3.9,2.2,0.002,0.018,2.5
Ⅲ类,24.9,7.95,5.85,616.3,5.0,2.13,0.056,0.175,4.85
Ⅱ类,25.3,8.04,6.06,310.3,10.6,0.61,0.014,0.007,0.72
Ⅱ类,24.8,7.81,9.8,311.8,7.1,0.84,0.006,0.044,1.76
Ⅲ类,26.9,7.72,5.14,724.6,5.4,2.32,0.234,0.169,6.3
Ⅱ类,30.1,8.26,7.17,284.3,4.6,1.26,0.002,0.01,2.81
Ⅱ类,31.1,8.16,14.09,341.6,13.3,1.46,0.033,0.023,3.05
Ⅰ类,20.5,8.07,7.82,440.3,3.1,0.66,0.079,0.011,5.2
Ⅱ类,25.7,8.34,7.82,445.8,11.4,0.83,0.004,0.043,5.4
Ⅱ类,19.4,8.17,7.54,355.4,7.6,1.16,0.011,0.022,3.84
Ⅱ类,24.3,7.86,7.23,280.3,31.8,1.2,0.135,0.039,2.55
Ⅰ类,28.1,8.33,11.62,348.0,9.3,1.46,0.005,0.01,3.29
Ⅱ类,25.0,7.71,8.78,454.9,27.7,2.18,0.014,0.037,5.36
Ⅱ类,22.3,8.0,7.9,401.4,13.8,0.65,0.025,0.024,4.88
Ⅱ类,24.1,7.87,6.78,404.7,13.3,1.12,0.006,0.018,3.88
Ⅱ类,27.8,8.66,10.32,143.2,3.7,0.83,0.033,0.026,1.09
Ⅱ类,25.4,7.56,9.42,82.1,122.2,1.95,0.157,0.041,1.3
Ⅱ类,24.6,8.06,8.36,190.3,76.7,1.76,0.217,0.086,2.42
Ⅱ类,25.4,8.37,8.64,484.1,1.7,1.09,0.052,0.074,2.79
Ⅰ类,23.6,8.06,8.78,317.2,3.0,1.27,0.003,0.011,2.18
Ⅰ类,25.6,8.24,7.88,289.7,16.3,1.2,0.014,0.016,0.88
Ⅰ类,23.5,7.97,8.06,314.9,7.0,0.73,0.018,0.011,1.18
Ⅴ类,22.0,8.0,5.67,563.2,42.9,2.02,0.066,0.391,6.78
Ⅳ类,24.6,8.13,6.99,492.6,80.6,4.64,0.074,0.204,3.2
Ⅳ类,23.4,7.63,3.97,468.4,31.3,4.65,0.878,0.211,4.42
Ⅲ类,24.2,7.17,5.4,549.2,5.4,3.46,0.225,0.092,3.56
Ⅲ类,21.7,7.09,5.19,587.2,10.0,3.29,0.039,0.195,6.9
Ⅳ类,22.1,7.5,3.8,438.1,25.1,2.09,0.392,0.202,6.38
Ⅳ类,23.9,7.38,3.25,378.7,57.5,4.49,0.079,0.205,6.91
Ⅴ类,26.0,8.03,4.82,465.0,73.5,7.44,0.064,0.304,2.55
Ⅴ类,23.0,7.47,2.2,456.7,47.6,2.38,1.072,0.197,6.4
Ⅳ类,21.5,7.98,4.95,564.7,45.7,3.86,0.462,0.176,4.05
Ⅳ类,22.9,7.58,3.44,405.8,49.8,3.47,0.348,0.134,3.27
Ⅲ类,25.6,7.57,5.11,436.0,15.7,3.68,0.037,0.087,5.66
劣Ⅵ类,21.5,7.32,3.59,310.4,172.4,6.45,0.993,0.466,7.46
Ⅲ类,23.3,7.94,5.27,520.8,20.2,2.75,0.062,0.139,7.5
Ⅲ类,24.6,7.87,6.49,484.9,74.5,3.42,0.036,0.134,7.33
Ⅲ类,19.8,7.77,5.37,330.0,26.8,2.01,0.053,0.064,3.82
Ⅱ类,21.6,7.94,6.82,404.0,49.0,1.96,0.064,0.079,5.02
Ⅱ类,23.7,8.11,7.76,520.5,163.2,1.78,0.001,0.075,6.91
Ⅲ类,25.1,8.22,6.83,560.3,122.0,2.6,0.003,0.154,6.67
Ⅱ类,30.7,8.0,6.15,340.6,1666.3,1.77,0.003,0.037,2.51
Ⅰ类,20.8,8.14,9.04,291.7,968.4,1.22,0.0001,0.008,0.45
Ⅱ类,26.3,8.38,7.74,427.6,150.3,1.42,0.005,0.082,3.69
Ⅰ类,20.0,8.25,8.53,397.8,44.2,1.46,0.008,0.019,0.85
Ⅱ类,17.9,8.23,8.75,398.2,17.3,0.36,0.026,0.033,4.09
Ⅱ类,19.7,8.41,8.02,735.6,101.1,1.07,0.091,0.03,0.86
Ⅱ类,22.5,8.2,7.75,738.6,27.5,2.0,0.047,0.023,1.57
Ⅱ类,25.9,7.56,6.5,369.8,9.1,1.28,0.011,0.01,0.57
Ⅰ类,25.2,7.5,7.59,108.8,177.9,0.82,0.041,0.018,1.47
Ⅳ类,27.5,7.76,4.78,334.6,21.6,3.27,1.024,0.188,4.75
Ⅱ类,25.5,7.62,6.48,327.3,90.8,1.85,0.004,0.018,1.75
Ⅱ类,20.9,7.89,6.88,468.1,14.0,1.36,0.024,0.012,0.47
Ⅱ类,26.2,8.17,7.97,316.1,39.3,1.99,0.085,0.035,1.43
Ⅰ类,23.4,7.72,7.94,234.5,237.5,1.07,0.004,0.015,1.46
Ⅱ类,23.4,7.78,7.68,121.1,116.4,1.23,0.028,0.027,2.06
Ⅲ类,24.6,8.02,5.68,404.5,112.7,2.25,0.008,0.059,2.61
Ⅲ类,25.8,7.74,5.25,405.2,120.3,3.02,0.027,0.049,2.69
Ⅰ类,31.5,8.67,14.12,195.7,3.4,1.4,0.014,0.011,0.37
Ⅱ类,22.5,7.96,7.22,324.4,95.0,0.97,0.004,0.016,1.02
Ⅱ类,25.6,8.05,7.83,145.6,324.4,0.75,0.002,0.021,0.88
Ⅱ类,24.5,8.57,6.54,299.7,6.1,3.92,0.001,0.02,0.47
Ⅱ类,23.9,8.25,8.17,293.1,1308.1,1.51,0.007,0.025,1.22
Ⅲ类,25.0,7.78,5.87,328.7,174.3,3.32,0.004,0.088,1.94
Ⅱ类,24.3,6.77,8.45,70.7,101.2,1.43,0.003,0.039,2.1
Ⅱ类,25.4,6.61,7.38,92.7,145.2,1.32,0.016,0.023,2.36
Ⅱ类,23.4,7.94,8.25,193.8,67.3,1.7,0.007,0.095,1.35
Ⅰ类,19.3,8.1,12.66,285.5,1156.5,1.18,0.002,0.006,0.34
Ⅱ类,20.4,8.21,9.66,285.0,3153.6,3.33,0.006,0.016,3.8
Ⅰ类,19.6,8.37,7.95,441.6,27.7,1.04,0.028,0.004,0.64
Ⅱ类,17.7,7.88,6.29,196.2,124.2,1.55,0.117,0.062,0.64
Ⅱ类,16.6,8.0,6.46,152.8,151.2,1.55,0.136,0.066,0.23
Ⅲ类,24.7,7.72,7.7,1050.7,18.8,4.05,0.261,0.108,6.89
Ⅲ类,26.7,8.38,5.65,227.3,5.5,1.72,0.003,0.014,0.44
Ⅲ类,29.4,8.16,7.61,947.3,151.8,3.94,0.033,0.118,7.87
Ⅱ类,28.8,8.13,6.53,856.9,2170.5,2.89,0.047,0.089,5.37
Ⅱ类,30.0,8.06,6.44,857.3,9.5,2.52,0.017,0.02,6.32
Ⅱ类,30.3,8.4,6.47,1481.8,4.1,2.29,0.149,0.02,3.64
Ⅱ类,27.5,8.49,6.28,784.9,72.9,3.18,0.045,0.07,0.97
Ⅲ类,31.1,8.35,7.2,1183.7,261.2,4.53,0.039,0.112,5.2
Ⅳ类,28.7,8.26,6.6,1863.5,1241.4,6.28,0.184,0.13,3.32
Ⅳ类,28.1,7.7,4.7,350.7,68.4,4.93,0.042,0.057,3.94
Ⅱ类,26.5,8.7,7.31,769.7,158.8,2.76,0.008,0.086,5.62
Ⅱ类,26.8,8.29,8.27,1038.5,86.1,2.2,0.013,0.04,2.42
Ⅲ类,24.9,8.39,7.02,1330.0,252.3,4.53,0.005,0.079,2.75
Ⅱ类,24.6,8.52,8.89,997.2,14.6,2.35,0.025,0.018,1.79
Ⅳ类,24.3,8.36,6.23,703.1,192.0,4.92,0.022,0.22,3.87
Ⅱ类,28.4,7.94,7.06,239.4,2.7,2.36,0.016,0.019,0.96
Ⅱ类,29.3,8.11,7.95,245.2,8.0,2.94,0.007,0.021,0.94
Ⅱ类,31.2,8.73,10.98,218.2,10.6,1.62,0.013,0.014,0.75
Ⅰ类,21.7,8.13,8.5,377.7,13.7,1.45,0.001,0.017,1.0
Ⅱ类,15.7,8.2,8.48,501.0,112.0,2.23,0.16,0.041,1.41
Ⅱ类,17.7,8.08,7.11,541.7,235.3,1.76,0.022,0.081,1.5
Ⅲ类,22.0,8.41,7.31,816.9,288.9,2.26,0.093,0.143,4.16
Ⅱ类,16.6,8.48,8.9,538.8,211.3,0.58,0.059,0.048,2.08
Ⅱ类,20.0,8.38,8.13,692.8,24.9,1.69,0.009,0.028,1.94
Ⅱ类,18.6,8.19,6.99,620.0,587.2,1.39,0.088,0.023,2.09
Ⅱ类,20.1,8.27,7.03,650.2,290.5,2.34,0.125,0.028,2.61
Ⅱ类,16.7,8.49,7.39,509.4,54.2,1.89,0.102,0.013,2.14
Ⅰ类,15.2,8.5,8.47,625.1,9.2,0.31,0.023,0.007,1.23
Ⅰ类,13.2,8.01,7.67,475.4,17.4,0.45,0.005,0.002,1.42
Ⅱ类,21.1,8.3,6.08,845.3,36.1,3.02,0.155,0.087,3.96
Ⅱ类,19.3,8.27,6.68,571.7,67.9,3.92,0.125,0.098,3.05
Ⅱ类,12.5,8.28,8.2,484.3,205.6,1.94,0.009,0.024,0.81
Ⅱ类,21.8,8.56,6.68,944.0,259.2,2.27,0.154,0.077,3.13
Ⅱ类,17.5,8.5,7.43,527.2,13.7,0.87,0.002,0.008,0.94
Ⅱ类,16.5,8.36,6.23,532.5,15.5,2.82,0.078,0.035,0.96
Ⅱ类,17.6,8.4,6.88,486.4,67.8,1.4,0.006,0.05,1.28
Ⅱ类,16.0,8.36,7.47,408.4,142.0,2.05,0.01,0.012,0.87
Ⅰ类,10.2,8.18,8.01,467.2,6.4,0.67,0.012,0.004,0.59
劣Ⅵ类,15.9,8.4,6.88,1060.6,2171.6,4.31,0.407,0.823,0.01
Ⅲ类,13.1,8.39,6.54,730.4,81.9,0.22,0.009,0.119,0.44
Ⅲ类,15.2,8.17,5.9,662.7,19.4,0.59,0.007,0.007,1.06
Ⅳ类,24.3,8.59,8.28,1533.7,26.2,7.35,0.035,0.035,1.28
Ⅱ类,22.7,8.31,6.36,647.6,23.3,1.75,0.012,0.061,3.17
Ⅲ类,24.8,8.39,8.45,7825.8,35.1,4.62,0.209,0.033,22.86
Ⅱ类,31.2,8.67,7.62,1057.0,7.9,2.66,0.006,0.01,0.62
Ⅱ类,27.5,8.42,6.53,1198.3,2692.2,0.01,0.004,0.004,1.07
Ⅰ类,20.6,7.96,7.76,357.6,2115.9,1.71,0.003,0.006,0.26
Ⅱ类,23.5,8.65,7.43,452.7,79.5,0.18,0.005,0.003,0.62
Ⅱ类,19.2,7.68,7.2,249.3,7.7,0.42,0.012,0.006,0.67
Ⅳ类,22.2,7.83,4.36,1083.1,8.5,1.13,0.055,0.023,0.72
Ⅰ类,18.6,8.02,8.23,239.2,10.6,0.88,0.004,0.012,1.33
Ⅲ类,23.5,7.97,5.25,362.5,10.4,0.67,0.009,0.015,1.5
Ⅰ类,25.7,7.7,7.89,66.3,24.9,0.72,0.004,0.005,0.18
Ⅱ类,24.9,8.7,9.12,3777.8,10.6,3.65,0.005,0.013,0.49
Ⅱ类,24.8,7.73,7.33,79.4,13.7,1.0,0.001,0.008,0.37
Ⅱ类,28.1,8.96,9.51,170.4,16.5,2.13,0.028,0.027,0.91
Ⅰ类,24.8,7.12,8.52,228.4,0.1,0.85,0.004,0.005,0.77
