水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅴ类,30.1,7.15,2.11,243.5,24.0,3.97,0.097,0.052,0.93
Ⅲ类,31.1,7.7,7.75,180.1,39.2,4.38,0.01,0.124,1.88
Ⅴ类,30.4,6.85,2.23,141.1,12.7,5.22,0.021,0.055,0.92
Ⅳ类,31.2,7.39,4.93,457.4,5.2,5.17,0.031,0.1,0.69
Ⅲ类,30.3,7.28,5.6,377.8,33.1,5.0,0.024,0.07,0.74
劣Ⅵ类,31.0,7.09,0.27,382.3,48.9,5.74,0.124,0.132,1.89
Ⅱ类,28.8,7.74,6.51,298.0,32.6,1.63,0.027,0.074,1.54
Ⅳ类,28.5,7.76,3.76,204.7,16.3,2.1,0.081,0.053,1.5
Ⅳ类,31.6,7.41,4.55,332.5,26.2,3.4,0.152,0.072,0.74
Ⅱ类,31.4,8.0,6.44,374.3,4.2,2.48,0.027,0.041,0.82
Ⅱ类,21.9,7.64,7.72,235.7,17.4,1.76,0.03,0.039,0.87
Ⅱ类,31.1,7.46,8.45,464.8,16.2,2.79,0.063,0.083,2.1
Ⅱ类,32.5,8.61,9.33,184.5,3.4,2.25,0.019,0.023,1.14
Ⅰ类,31.6,8.49,10.18,248.5,1.0,1.26,0.065,0.003,0.92
Ⅱ类,31.2,8.56,9.37,241.4,5.2,1.52,0.197,0.015,0.85
Ⅰ类,32.8,8.53,10.99,211.5,0.9,1.98,0.005,0.017,0.72
Ⅱ类,28.7,8.34,11.57,498.8,6.1,3.24,0.012,0.062,2.43
Ⅲ类,29.5,8.23,7.4,591.3,1.4,4.0,0.075,0.14,10.55
Ⅱ类,29.7,8.09,6.09,406.2,14.1,1.24,0.052,0.023,1.01
Ⅱ类,25.4,7.85,6.67,460.8,11.3,1.88,0.018,0.043,1.83
Ⅱ类,24.2,7.81,9.37,365.7,4.8,1.94,0.008,0.021,2.32
Ⅲ类,31.8,7.57,7.26,531.0,41.7,4.09,0.052,0.127,2.89
Ⅱ类,30.0,8.26,6.53,310.5,2.6,2.2,0.008,0.007,1.14
Ⅳ类,33.2,7.76,4.62,523.3,21.7,3.48,0.05,0.13,1.02
Ⅱ类,29.8,7.92,6.84,304.4,12.8,2.43,0.015,0.029,1.24
Ⅲ类,29.6,7.79,5.71,319.6,21.2,2.34,0.018,0.06,0.64
Ⅲ类,31.8,7.54,7.5,707.3,8.1,5.72,0.005,0.05,2.19
Ⅰ类,16.8,7.81,7.63,344.2,1.3,1.06,0.021,0.004,1.34
Ⅲ类,30.9,7.76,8.17,515.1,33.5,2.48,0.059,0.109,0.94
Ⅱ类,28.4,7.72,6.89,329.8,3.3,2.59,0.035,0.049,1.17
Ⅱ类,29.6,7.73,6.29,383.0,28.2,2.16,0.02,0.044,2.67
Ⅳ类,30.9,7.85,3.66,193.5,15.9,5.59,0.075,0.009,0.94
Ⅱ类,30.2,8.25,7.72,354.3,7.9,2.84,0.014,0.027,1.14
Ⅱ类,31.3,7.77,7.93,348.5,9.8,2.52,0.041,0.046,1.2
Ⅲ类,31.6,7.46,5.35,474.7,10.8,3.88,0.055,0.153,3.04
Ⅳ类,31.2,7.3,3.36,1327.9,58.5,5.05,0.485,0.249,2.17
Ⅱ类,31.2,7.88,6.21,442.4,18.6,2.59,0.037,0.054,0.73
劣Ⅵ类,30.5,6.87,0.45,374.6,23.9,3.59,0.382,0.147,2.14
Ⅲ类,30.7,7.93,5.34,379.8,52.8,2.3,0.055,0.064,2.17
Ⅲ类,32.0,6.58,8.26,313.3,19.8,5.07,0.027,0.118,1.5
Ⅲ类,30.1,7.52,5.41,189.7,13.1,2.86,0.025,0.084,1.14
Ⅱ类,32.1,7.7,6.0,450.8,20.0,2.44,0.038,0.038,0.7
Ⅲ类,31.7,7.48,5.65,407.2,22.0,5.44,0.071,0.077,2.03
Ⅴ类,31.9,7.12,2.45,495.6,29.8,3.3,1.41,0.182,3.17
Ⅳ类,27.4,7.73,6.44,302.6,53.1,1.61,0.012,0.058,1.91
Ⅲ类,30.5,7.74,6.05,294.5,70.1,2.91,0.061,0.04,1.42
Ⅴ类,31.6,7.39,2.53,370.5,44.6,3.41,0.168,0.083,1.98
Ⅱ类,26.7,7.62,7.18,445.4,21.5,2.17,0.027,0.041,1.81
Ⅱ类,26.9,7.79,7.21,383.3,27.5,1.4,0.002,0.06,1.87
Ⅴ类,31.3,7.07,2.47,380.5,23.5,4.99,0.58,0.142,2.12
劣Ⅵ类,31.1,7.04,0.07,345.3,14.6,4.58,0.382,0.026,1.54
Ⅱ类,27.3,7.91,7.8,362.9,31.8,1.28,0.007,0.072,2.19
Ⅱ类,26.6,7.77,7.57,351.6,26.2,1.14,0.016,0.05,1.96
Ⅴ类,29.6,7.23,2.5,595.5,17.2,3.71,0.168,0.065,1.16
Ⅴ类,31.6,7.24,2.17,459.2,28.8,2.86,0.203,0.127,3.23
Ⅳ类,28.9,7.44,4.88,413.5,31.2,2.53,0.068,0.076,1.77
Ⅲ类,22.1,8.04,8.02,314.2,49.4,2.12,0.064,0.185,3.07
Ⅱ类,29.8,8.83,8.02,124.4,5.3,3.6,0.029,0.064,0.86
Ⅱ类,30.5,7.86,8.48,146.0,10.4,3.98,0.066,0.052,0.83
Ⅱ类,29.0,7.68,6.67,296.0,32.9,2.18,0.015,0.057,1.56
Ⅳ类,31.9,8.25,6.96,185.6,21.3,4.9,0.096,0.065,1.16
劣Ⅵ类,30.8,7.14,1.84,377.9,26.5,2.04,0.118,0.075,2.16
Ⅱ类,28.7,7.52,6.97,204.7,19.6,3.49,0.165,0.075,1.54
Ⅱ类,27.9,7.49,6.21,179.6,18.7,1.98,0.116,0.08,1.23
Ⅳ类,32.5,8.67,9.26,329.7,5.5,7.84,0.027,0.131,1.37
Ⅲ类,33.2,8.45,21.53,446.9,34.4,4.72,0.047,0.069,0.72
Ⅰ类,29.7,8.75,15.54,152.5,7.4,1.29,0.01,0.019,1.19
Ⅱ类,26.2,7.89,9.05,327.6,13.7,1.91,0.031,0.069,3.64
Ⅱ类,24.2,7.44,8.06,227.3,4.8,1.07,0.051,0.034,1.25
Ⅰ类,22.0,8.0,11.08,216.4,16.3,1.34,0.016,0.015,1.35
Ⅱ类,26.0,7.73,7.4,362.8,14.7,2.17,0.0001,0.029,1.82
Ⅱ类,21.0,7.82,9.1,213.4,13.5,0.69,0.017,0.026,1.11
Ⅳ类,32.1,7.32,3.92,343.1,39.1,3.05,0.031,0.115,1.01
Ⅳ类,30.4,7.36,4.46,403.5,27.7,1.52,0.2,0.044,1.52
劣Ⅵ类,31.0,7.33,1.26,443.3,32.0,3.75,0.303,0.132,2.1
Ⅱ类,29.0,7.91,6.79,350.4,28.0,2.19,0.047,0.057,1.41
劣Ⅵ类,30.5,7.1,1.11,486.3,30.0,4.38,0.338,0.188,2.28
Ⅱ类,24.0,8.04,8.79,339.4,10.7,1.23,0.034,0.052,1.07
Ⅲ类,29.9,7.3,5.57,217.6,30.6,1.75,0.02,0.064,1.52
Ⅳ类,27.8,6.29,4.29,116.7,50.4,3.6,0.495,0.128,2.01
Ⅴ类,27.1,6.71,2.99,136.5,19.6,2.44,0.274,0.16,2.84
Ⅴ类,28.5,6.68,2.44,202.0,14.7,3.32,0.21,0.086,1.36
Ⅲ类,30.2,7.59,5.09,240.5,39.6,1.32,0.131,0.08,1.75
Ⅲ类,26.8,6.9,6.84,90.7,10.4,3.55,0.062,0.102,2.3
Ⅱ类,31.0,7.57,6.08,219.2,18.4,2.34,0.089,0.077,1.6
Ⅱ类,30.4,7.88,6.24,274.5,8.1,1.63,0.074,0.058,1.26
Ⅳ类,29.9,7.49,4.77,263.9,4.6,1.32,0.024,0.069,1.59
Ⅱ类,28.3,7.15,6.33,255.4,2.5,1.61,0.056,0.068,1.53
Ⅳ类,29.3,6.65,4.56,114.9,12.2,2.47,0.17,0.066,1.15
劣Ⅵ类,30.5,7.22,5.07,135.8,10.3,2.45,0.05,0.421,1.45
Ⅱ类,30.5,8.05,7.12,186.6,32.2,1.69,0.093,0.068,1.21
劣Ⅵ类,30.7,7.33,1.62,275.2,22.3,4.21,0.156,0.158,2.07
Ⅱ类,28.2,7.49,8.46,173.5,34.8,1.66,0.052,0.077,1.01
Ⅲ类,27.7,7.87,7.03,317.0,29.2,3.05,0.235,0.107,2.22
Ⅲ类,24.3,7.21,5.17,267.2,27.0,1.49,0.098,0.148,1.39
Ⅱ类,27.8,7.76,6.33,282.6,45.2,1.44,0.012,0.044,1.77
Ⅱ类,28.5,7.74,7.11,380.8,32.6,1.24,0.11,0.066,1.91
Ⅴ类,30.8,7.18,2.7,352.5,11.9,2.02,0.037,0.095,1.55
Ⅲ类,28.8,6.67,5.3,102.7,16.8,1.51,0.244,0.143,1.56
Ⅳ类,29.1,6.63,3.91,102.5,19.7,3.68,0.186,0.079,1.32
Ⅱ类,26.9,7.58,6.38,175.9,24.0,1.35,0.063,0.015,1.02
Ⅱ类,29.1,8.12,6.88,214.1,16.4,0.3,0.008,0.035,1.07
Ⅲ类,29.0,7.87,5.88,264.7,11.9,2.05,0.089,0.028,1.3
Ⅱ类,27.7,8.08,7.94,359.6,28.1,1.59,0.001,0.075,1.56
Ⅱ类,27.7,7.8,8.32,178.1,6.4,1.23,0.075,0.035,1.19
Ⅲ类,24.9,7.73,9.51,193.8,49.5,1.4,0.08,0.153,0.62
Ⅱ类,28.1,8.19,9.98,355.2,22.6,2.18,0.01,0.056,1.61
Ⅱ类,27.3,7.31,6.96,154.9,20.9,1.5,0.052,0.064,2.72
Ⅱ类,27.9,7.55,7.49,202.1,26.3,1.43,0.019,0.032,1.62
Ⅳ类,30.3,7.04,4.73,160.8,31.6,3.57,0.093,0.102,1.35
Ⅱ类,25.0,7.44,7.66,182.4,104.2,2.86,0.118,0.081,1.22
Ⅱ类,29.3,7.34,6.15,161.3,26.1,1.53,0.019,0.045,0.77
Ⅱ类,29.2,8.06,8.42,177.4,2.0,1.09,0.02,0.029,1.24
Ⅱ类,27.8,7.26,6.59,68.4,16.3,1.86,0.007,0.036,0.81
Ⅲ类,27.5,7.61,5.78,215.4,16.6,2.02,0.057,0.073,1.66
Ⅱ类,22.7,7.55,8.76,232.0,3.5,0.94,0.026,0.028,1.38
Ⅲ类,31.3,7.54,5.87,342.1,5.5,2.57,0.074,0.058,1.58
Ⅱ类,24.0,7.84,7.78,225.5,7.2,1.13,0.001,0.039,1.47
Ⅱ类,27.4,7.85,7.45,255.6,4.7,1.2,0.072,0.016,1.62
Ⅱ类,28.6,7.5,7.12,152.8,8.5,1.22,0.009,0.038,0.97
Ⅱ类,28.9,7.71,6.55,476.8,94.4,3.08,0.002,0.058,2.27
Ⅱ类,27.5,7.59,7.08,226.9,516.9,3.46,0.004,0.057,2.11
Ⅳ类,28.8,6.64,4.6,295.3,66.3,4.67,0.001,0.105,3.72
Ⅲ类,27.7,6.92,5.91,95.0,26.9,2.3,0.224,0.097,1.91
Ⅳ类,28.6,7.22,4.84,184.8,75.8,2.25,0.004,0.048,2.95
Ⅱ类,27.0,6.28,7.2,60.4,42.6,1.49,0.045,0.052,1.49
Ⅲ类,28.5,6.75,5.91,74.6,20.6,1.11,0.099,0.058,1.28
Ⅴ类,29.1,7.09,2.47,279.8,32.7,2.74,0.563,0.135,2.87
劣Ⅵ类,28.4,6.84,1.85,217.8,63.0,3.05,0.128,0.082,2.31
Ⅳ类,30.3,6.78,4.24,140.4,40.1,1.48,0.18,0.088,2.04
Ⅱ类,28.2,7.81,6.39,213.8,15.8,1.12,0.023,0.05,1.19
Ⅱ类,28.3,7.41,6.37,164.5,10.0,1.85,0.035,0.056,1.04
Ⅱ类,27.5,6.78,6.9,1741.6,52.8,2.99,0.065,0.029,1.31
Ⅴ类,29.2,7.23,3.25,658.8,8.7,3.47,1.559,0.174,5.64
劣Ⅵ类,29.2,6.83,1.62,546.4,51.7,3.62,1.588,0.192,3.51
Ⅱ类,29.3,7.21,6.4,112.4,21.4,0.98,0.037,0.025,1.51
劣Ⅵ类,28.0,7.45,7.27,466.8,16.7,4.77,2.128,0.173,4.31
Ⅱ类,29.4,7.34,7.45,98.6,10.6,1.4,0.017,0.036,1.24
Ⅱ类,30.4,7.11,7.62,103.0,10.0,1.9,0.017,0.039,1.45
Ⅲ类,33.0,6.7,5.2,123.8,40.3,1.26,0.005,0.056,1.4
Ⅱ类,28.2,7.5,6.32,176.2,96.3,2.76,0.083,0.048,3.31
Ⅲ类,28.3,7.5,5.4,184.4,44.2,1.56,0.004,0.061,2.61
Ⅱ类,27.3,6.88,6.31,217.0,96.5,1.92,0.118,0.059,2.18
Ⅳ类,28.6,7.11,4.46,211.7,40.8,2.98,0.065,0.136,1.88
Ⅳ类,29.5,6.63,3.05,134.2,18.0,3.97,0.165,0.176,2.13
Ⅲ类,29.7,7.23,6.46,121.8,11.9,4.25,0.056,0.026,1.01
Ⅳ类,31.1,6.67,3.29,153.7,15.1,3.97,0.098,0.099,1.9
Ⅱ类,29.4,7.54,7.6,131.4,30.6,4.0,0.009,0.025,0.92
Ⅴ类,29.1,6.88,4.73,147.2,48.0,7.44,0.347,0.315,2.95
Ⅴ类,31.6,6.54,2.27,193.9,21.8,5.34,0.6,0.068,3.2
Ⅳ类,29.5,6.75,4.06,182.6,33.2,5.57,0.099,0.131,2.4
Ⅴ类,30.6,6.48,2.91,131.5,30.0,4.0,0.104,0.152,2.21
Ⅳ类,29.6,6.72,3.92,128.2,29.2,3.23,0.133,0.195,2.88
Ⅴ类,28.8,6.27,4.27,205.2,75.9,5.86,0.431,0.304,2.82
Ⅱ类,29.4,8.99,7.82,65.2,2.8,1.44,0.012,0.013,0.52
Ⅲ类,28.6,6.75,6.36,108.5,63.7,3.6,0.119,0.17,2.2
Ⅳ类,26.9,7.06,6.45,92.0,178.4,4.5,0.227,0.265,2.26
Ⅱ类,28.1,7.36,6.52,133.2,29.6,1.68,0.038,0.084,2.07
Ⅱ类,27.4,7.25,7.82,136.0,34.1,1.71,0.06,0.055,1.54
Ⅲ类,27.7,7.28,5.88,209.6,144.1,2.22,0.004,0.038,3.92
Ⅴ类,28.5,6.77,2.34,274.7,24.8,2.37,0.396,0.136,4.44
Ⅱ类,28.7,6.94,6.52,100.3,35.0,1.54,0.051,0.054,1.93
Ⅲ类,28.8,6.84,5.98,109.2,11.2,1.96,0.028,0.076,1.83
Ⅳ类,28.1,6.61,4.56,69.1,18.7,3.09,0.136,0.104,1.96
Ⅳ类,28.5,7.08,6.57,156.5,110.5,4.67,0.094,0.226,1.99
Ⅱ类,29.1,7.74,7.23,266.8,5.5,1.8,0.043,0.048,1.58
Ⅲ类,29.6,7.04,5.29,145.4,39.3,1.7,0.03,0.063,2.26
Ⅳ类,30.9,6.88,4.49,149.0,11.8,2.51,0.124,0.058,1.68
Ⅳ类,28.5,6.74,4.74,92.4,102.8,3.0,0.134,0.097,3.6
Ⅳ类,28.9,7.17,4.65,118.5,16.0,1.5,0.104,0.047,1.71
Ⅳ类,29.3,6.48,4.62,68.9,19.9,3.48,0.124,0.059,0.5
Ⅱ类,27.8,6.56,6.43,50.5,49.3,2.22,0.068,0.048,1.91
Ⅴ类,30.5,6.46,2.91,182.2,42.5,6.17,0.207,0.111,1.89
Ⅲ类,29.3,6.83,5.22,136.2,35.9,2.0,0.081,0.039,1.47
Ⅳ类,28.9,6.59,4.82,98.1,13.6,1.96,0.045,0.048,1.44
Ⅲ类,28.2,6.97,6.57,101.1,59.5,2.0,0.133,0.124,1.48
Ⅲ类,28.7,6.64,5.38,97.8,45.0,3.4,0.097,0.156,2.11
Ⅲ类,28.4,6.85,6.23,122.8,54.1,1.96,0.072,0.106,1.57
Ⅳ类,28.4,6.77,4.54,135.2,52.8,4.89,0.521,0.205,2.65
Ⅲ类,28.6,7.32,5.07,171.4,7.5,1.35,0.004,0.038,1.2
Ⅱ类,28.0,7.49,7.64,160.1,55.2,1.47,0.002,0.044,1.8
Ⅱ类,26.2,7.91,8.13,228.5,36.7,0.73,0.001,0.052,1.42
Ⅴ类,29.6,6.95,2.79,324.4,7.2,3.28,1.295,0.179,4.48
Ⅳ类,29.6,7.19,4.58,381.6,33.8,2.72,0.619,0.191,5.71
Ⅳ类,29.5,6.74,3.51,140.4,19.0,2.04,0.084,0.079,1.64
Ⅲ类,28.0,7.59,6.43,214.2,135.7,2.24,0.138,0.119,3.0
Ⅲ类,28.3,6.98,6.05,111.1,72.6,3.56,0.162,0.159,2.35
Ⅳ类,31.2,7.02,3.53,507.4,14.3,3.41,0.222,0.082,2.6
Ⅳ类,28.1,6.37,4.29,87.3,34.7,2.57,0.132,0.064,1.78
Ⅴ类,29.3,6.7,2.12,130.7,34.1,3.14,0.726,0.141,2.79
Ⅲ类,29.0,6.85,5.73,76.3,19.0,1.34,0.11,0.096,1.35
Ⅱ类,27.4,7.74,6.96,245.5,95.2,2.21,0.082,0.056,2.98
Ⅱ类,27.4,7.53,7.37,225.6,79.3,2.72,0.008,0.065,3.54
Ⅲ类,28.4,7.58,6.76,300.5,28.9,1.91,0.047,0.111,4.58
Ⅱ类,29.1,7.76,7.98,344.3,18.6,1.57,0.028,0.034,3.4
Ⅰ类,26.7,7.53,8.65,81.9,61.9,1.71,0.077,0.02,1.65
Ⅱ类,23.8,7.33,7.99,88.7,142.3,2.27,0.005,0.056,2.28
Ⅲ类,24.8,7.53,6.76,200.2,57.0,3.1,0.002,0.119,1.93
Ⅱ类,25.4,7.24,8.35,40.4,0.5,1.42,0.002,0.035,1.65
Ⅱ类,26.0,7.36,9.58,162.2,129.6,2.65,0.106,0.084,1.86
Ⅳ类,27.2,6.92,6.93,121.7,78.5,3.78,0.094,0.288,2.37
Ⅴ类,26.5,6.91,8.07,69.6,232.3,4.56,0.173,0.323,2.18
Ⅲ类,27.7,6.78,6.55,111.8,92.9,5.09,0.157,0.164,3.47
Ⅳ类,28.1,6.54,4.46,265.4,58.3,4.82,0.41,0.3,2.59
劣Ⅵ类,26.1,6.44,6.71,88.5,149.4,6.66,0.315,0.53,2.55
Ⅱ类,26.2,6.49,7.79,63.0,12.9,1.84,0.11,0.059,0.88
Ⅱ类,27.3,6.56,8.42,43.5,20.9,1.68,0.057,0.064,1.49
Ⅲ类,27.3,6.16,6.85,57.1,269.0,4.79,0.144,0.199,2.28
劣Ⅵ类,26.9,5.83,7.02,57.7,66.1,2.56,0.05,0.075,1.17
Ⅲ类,27.7,7.35,7.18,166.0,280.8,4.36,0.25,0.091,1.16
劣Ⅵ类,28.4,6.32,1.97,421.6,79.7,4.88,0.869,0.221,2.89
Ⅱ类,27.3,7.34,7.79,263.4,117.9,2.8,0.059,0.065,4.34
Ⅱ类,27.8,7.03,6.88,119.6,46.8,2.06,0.042,0.089,2.12
Ⅳ类,27.2,6.94,6.17,131.7,111.3,4.83,0.006,0.287,4.09
Ⅱ类,24.5,8.26,9.13,358.5,24.7,0.86,0.014,0.038,1.93
Ⅱ类,24.6,7.8,6.43,271.0,17.3,1.45,0.072,0.039,1.36
Ⅱ类,26.2,7.86,8.17,298.4,16.2,1.9,0.031,0.021,2.22
Ⅱ类,23.9,8.02,6.85,333.8,3.4,0.42,0.029,0.004,2.12
Ⅰ类,24.4,7.79,8.52,338.4,23.5,0.85,0.015,0.019,1.84
Ⅱ类,26.6,7.73,7.06,257.7,154.7,2.13,0.001,0.042,4.32
Ⅱ类,31.5,7.53,6.13,13073.0,6.4,2.37,0.321,0.06,1.1
Ⅱ类,32.0,7.18,6.54,101.5,10.1,2.8,0.008,0.06,0.99
Ⅱ类,31.4,6.83,7.02,161.7,25.0,1.79,0.033,0.025,2.71
Ⅱ类,28.6,6.71,7.44,107.6,38.2,2.02,0.009,0.03,2.22
Ⅱ类,30.6,8.12,8.7,656.4,3.8,2.2,0.003,0.04,1.1
Ⅱ类,31.6,7.29,6.42,78.5,1.2,0.72,0.0002,0.005,0.18
Ⅳ类,32.1,7.26,3.95,280.8,22.5,4.05,0.003,0.061,0.75
Ⅲ类,30.7,6.51,5.81,87.6,13.1,2.31,0.007,0.044,0.76
Ⅱ类,29.6,6.83,7.19,64.8,14.4,2.54,0.009,0.044,0.69
Ⅱ类,29.6,7.31,7.16,133.2,3.6,2.18,0.01,0.036,0.38
Ⅳ类,32.8,7.13,6.12,223.0,24.0,7.02,0.133,0.091,1.47
Ⅱ类,29.9,6.97,6.7,73.2,8.4,1.58,0.006,0.023,1.29
Ⅳ类,31.6,6.74,4.82,154.3,13.5,0.2,0.127,0.053,1.06
Ⅴ类,32.0,6.67,2.87,174.9,27.1,4.38,0.651,0.176,2.75
Ⅴ类,30.0,8.62,11.15,5788.5,24.9,9.93,0.075,0.362,1.29
Ⅱ类,32.3,7.21,7.08,108.2,15.7,2.79,0.007,0.021,0.39
Ⅴ类,31.0,7.16,2.87,174.6,8.2,3.87,0.122,0.109,1.92
Ⅱ类,29.7,6.95,6.15,110.5,16.8,1.92,0.009,0.034,1.53
Ⅲ类,30.9,7.49,6.88,167.3,12.7,2.64,0.021,0.118,1.62
Ⅱ类,29.6,7.39,7.16,98.4,20.7,1.51,0.016,0.024,0.6
Ⅱ类,29.6,7.66,8.24,85.8,4.4,1.93,0.003,0.036,0.87
Ⅱ类,31.6,7.55,8.84,168.7,19.0,3.03,0.026,0.075,0.84
Ⅱ类,26.7,8.33,9.11,181.7,22.4,3.65,0.066,0.048,1.13
Ⅲ类,32.2,8.0,6.38,371.4,19.8,4.42,0.017,0.051,0.84
Ⅱ类,26.4,7.88,6.8,375.9,119.6,2.58,0.115,0.064,4.15
Ⅲ类,29.4,7.63,5.37,394.2,12.2,4.09,0.017,0.015,0.54
Ⅲ类,26.7,7.61,5.01,376.6,7.6,4.94,0.0001,0.086,2.44
Ⅱ类,29.0,8.15,7.47,513.6,20.0,1.02,0.018,0.024,1.82
Ⅲ类,33.0,7.58,5.77,412.9,20.6,1.27,0.033,0.049,1.31
Ⅱ类,32.2,7.82,10.1,296.7,13.0,3.2,0.031,0.033,1.38
Ⅱ类,29.0,7.92,7.5,641.0,0.8,2.04,0.013,0.03,0.64
Ⅲ类,24.9,8.02,7.18,408.1,123.5,2.2,0.072,0.162,2.03
Ⅰ类,19.6,8.43,9.44,228.3,13.9,0.94,0.021,0.008,0.9
Ⅲ类,32.2,7.75,5.36,691.5,14.0,5.92,0.018,0.085,1.5
Ⅳ类,31.5,7.19,4.58,527.1,13.2,5.38,0.089,0.043,1.3
Ⅱ类,27.9,7.61,7.39,415.1,13.4,1.48,0.003,0.045,1.39
Ⅰ类,19.8,8.4,9.57,433.3,3.9,0.24,0.017,0.007,1.07
Ⅲ类,25.7,7.48,6.95,211.1,47.6,4.07,0.032,0.117,1.97
Ⅳ类,23.0,8.04,4.64,176.3,5.1,1.6,0.012,0.025,0.88
Ⅱ类,27.6,8.14,8.42,384.6,18.8,2.02,0.016,0.05,1.77
Ⅰ类,24.1,7.88,7.87,291.0,11.6,0.49,0.004,0.007,0.79
Ⅱ类,28.6,7.8,8.98,288.4,10.1,1.38,0.033,0.035,1.08
Ⅱ类,19.2,7.73,8.51,115.3,19.3,2.26,0.014,0.047,1.74
Ⅱ类,24.3,7.69,6.68,391.6,11.5,0.9,0.015,0.036,3.21
Ⅱ类,23.4,7.87,8.19,236.0,36.1,1.04,0.012,0.026,1.8
Ⅱ类,24.8,7.69,6.89,401.7,40.7,1.82,0.093,0.081,2.1
Ⅱ类,27.1,7.72,6.35,422.1,9.1,2.28,0.039,0.099,8.08
Ⅱ类,23.6,7.66,7.48,246.7,115.7,1.87,0.053,0.045,1.75
Ⅲ类,26.8,7.97,6.52,392.6,14.5,1.88,0.055,0.113,2.45
Ⅲ类,30.8,7.67,7.3,319.4,19.5,1.6,0.023,0.12,1.42
Ⅴ类,31.5,7.2,2.44,1156.7,11.8,4.74,0.084,0.127,1.08
Ⅲ类,30.8,7.72,6.74,405.5,23.0,2.05,0.032,0.126,2.64
Ⅰ类,19.1,7.62,8.32,250.4,23.8,1.22,0.019,0.017,0.62
Ⅰ类,19.6,7.95,8.12,191.6,28.6,0.38,0.008,0.014,1.07
劣Ⅵ类,30.3,7.21,1.95,295.7,19.1,5.55,0.019,0.057,0.69
Ⅱ类,24.3,7.88,7.13,396.2,107.0,1.76,0.002,0.084,1.76
Ⅲ类,32.7,7.84,5.78,460.4,13.4,1.99,0.003,0.126,1.7
Ⅱ类,28.3,8.3,8.17,419.0,3.5,1.18,0.016,0.027,3.95
Ⅲ类,33.0,7.65,7.02,454.0,14.7,4.79,0.109,0.092,1.74
Ⅲ类,30.5,7.6,5.28,348.9,22.6,1.82,0.045,0.037,2.5
Ⅰ类,28.6,7.99,8.38,145.3,199.9,1.14,0.011,0.011,1.03
Ⅱ类,28.0,8.18,7.77,514.7,14.3,1.51,0.036,0.037,3.45
Ⅱ类,27.7,7.91,7.23,459.9,15.8,1.18,0.07,0.083,2.5
Ⅲ类,31.6,7.58,5.3,479.3,5.5,4.52,0.018,0.14,0.61
Ⅱ类,27.5,8.69,7.62,248.6,3.9,1.57,0.006,0.013,0.22
Ⅰ类,20.0,8.47,8.63,280.7,45.6,0.84,0.008,0.017,1.5
Ⅱ类,28.8,7.93,7.28,354.5,10.7,1.18,0.001,0.011,0.81
Ⅰ类,22.9,8.17,7.57,354.1,25.0,1.6,0.027,0.003,1.43
Ⅰ类,22.9,8.06,7.93,347.4,11.3,1.24,0.01,0.014,1.01
Ⅲ类,27.7,7.94,5.57,383.7,9.1,1.48,0.011,0.017,1.0
Ⅲ类,23.0,8.1,7.66,351.2,18.8,4.08,0.004,0.029,0.6
Ⅱ类,31.1,8.48,11.03,331.0,7.0,2.25,0.002,0.014,0.56
Ⅲ类,32.2,8.0,11.18,431.4,14.7,5.56,0.003,0.073,0.96
Ⅱ类,25.0,7.68,7.25,288.6,120.3,2.33,0.196,0.086,1.92
Ⅲ类,34.0,7.86,5.91,432.4,11.2,3.28,0.174,0.086,0.43
Ⅲ类,32.0,7.69,5.23,566.5,10.6,4.66,0.072,0.137,1.81
Ⅱ类,22.3,8.07,7.98,235.1,144.9,1.97,0.008,0.064,2.86
Ⅱ类,27.0,7.56,6.99,301.6,21.5,3.27,0.026,0.095,4.1
Ⅱ类,29.4,8.04,6.99,412.9,8.9,1.65,0.021,0.014,1.22
Ⅱ类,21.4,7.99,8.42,217.0,57.4,1.09,0.009,0.069,1.51
Ⅳ类,31.4,7.97,4.98,608.0,8.9,4.46,0.04,0.078,0.73
Ⅱ类,21.8,7.4,7.89,243.0,103.1,2.23,0.175,0.063,2.3
Ⅱ类,23.0,7.86,7.23,238.2,97.5,2.97,0.008,0.096,0.53
Ⅱ类,23.3,8.25,7.87,386.2,36.8,1.42,0.002,0.039,1.84
Ⅱ类,32.3,8.03,8.91,625.6,21.9,2.03,0.008,0.056,1.91
Ⅰ类,23.2,8.12,7.85,490.5,6.8,0.7,0.01,0.011,0.81
Ⅱ类,20.5,8.17,8.45,322.8,16.1,1.28,0.082,0.088,2.93
Ⅳ类,28.3,7.55,4.68,517.5,5.9,3.28,0.038,0.058,0.43
Ⅱ类,33.5,8.18,9.47,422.0,16.0,3.85,0.01,0.1,0.54
Ⅱ类,30.9,8.02,7.84,373.8,5.1,2.15,0.014,0.023,1.17
Ⅲ类,31.8,7.83,5.77,372.0,29.0,1.36,0.015,0.025,1.26
Ⅱ类,31.0,7.92,6.12,260.9,4.8,2.46,0.015,0.039,0.92
Ⅱ类,31.2,8.26,11.23,295.6,11.5,2.7,0.014,0.028,0.96
Ⅱ类,30.3,8.05,9.36,352.1,4.2,3.03,0.048,0.038,1.12
Ⅰ类,19.7,8.32,7.79,208.5,22.1,1.08,0.001,0.013,0.76
